,fd1,fd2,fd3,fd4,fd5,fd6,fd7
0,34.94253858064485,99.14791190322364,104.99090990322645,104.99091090322588,104.99090990322372,104.99091090322679,104.99090990322463
1,94.92156290322373,107.93166990322567,110.52669290322552,110.52669190322428,110.52669290322461,110.52669190322518,110.52669290322461
2,119.80200790322561,130.6768599032269,119.7384239032238,127.94225394032145,123.40258240645261,127.94225394032054,123.40258240645352
3,136.59613290322687,126.21206990322548,143.54815194032045,140.6298724064544,143.54815194032045,140.6298724064526,143.54815194032113
4,123.80183890322547,134.4357699403214,124.8332224064535,127.75150194032142,124.83322240645441,127.75150194032028,124.83322240645509
5,125.95525394032154,118.81062540645462,125.93339694032056,123.01511740645356,125.93339694032034,123.01511740645424,119.10108857410637
6,115.4148424064544,102.21656494032112,114.90007890322647,117.42532394677704,115.0310903999993,116.47453558056117,109.14957140000291
7,113.88621594032139,120.66847040645206,118.18608394032202,115.26780440645501,118.18608394032066,114.31701704024039,118.18608294032077
8,128.03427940645201,138.16735594032036,129.2046224064535,132.12290194031914,129.2046234064552,132.12290094031835,129.20462340645406
9,152.81551994032037,148.59376840645479,153.85273394031907,150.93445540645604,153.852732940321,150.934455406454,153.85273294032078
10,142.7301314064548,137.9408379403199,140.36758940645456,143.28586694031952,140.36758940645433,143.2858669403202,132.47545584668597
11,126.19965494031993,110.9977424064553,123.10192094031919,120.183643406454,123.10192094031987,113.66253984668498,121.73089094032053
12,105.12019640645525,115.95468194031906,104.94335340645495,107.86163094031991,100.81658484668588,105.46729594031905,104.94335340645267
13,110.87392294031918,106.68992640645325,110.7527159403208,98.4826944015254,115.97769138548307,107.83443840645356,110.75271594032102
14,110.56060240645326,139.6735009403211,111.64176084668509,109.09043149515867,113.58282940645188,116.50110694032026,113.58282940645347
15,156.36231394032103,168.50152240645338,166.47240038055241,165.4951914064547,168.41346894032034,165.49519140645538,168.41346994031977
16,177.64967040645337,177.28939794031913,173.5703594064533,176.48863694031985,173.57035940645397,176.48863794031928,173.570358406455
17,165.1686979403192,150.278745406454,160.84697294032054,157.92869540645285,160.84697394031997,157.92869440645387,160.8469739403186
18,138.24149940645395,122.00907094031959,136.3737194064554,139.2919979403198,136.37371840645642,139.29199794031842,136.37371840645642
19,114.95522094031963,106.77338040645435,112.73971694031997,109.82143740645387,112.7397169403186,109.82143740645387,112.73971694031837
20,102.43973340645437,114.86779394032027,100.49048540645543,103.4087649403192,100.49048540645543,103.40876494031903,100.49048540645612
21,109.8665149403202,89.2321434064558,109.26842794031808,106.35014840645516,109.26842794031876,106.35014840645584,140.36334403390532
22,85.8840484064558,99.48046594031865,86.76230240645481,89.6805819403184,86.76230240645549,120.43572103390119,118.14966036306345
23,97.58884194031867,70.2104619032267,93.87960690322382,93.87960590322712,109.87037612100488,151.2038712759549,98.93194112100622
24,67.76645190322665,70.7171479032246,68.08576248709909,80.36859295325934,114.88826644370369,78.56240995325919,114.88826644370391
25,66.5106689032246,77.73125690322644,72.19582899680876,118.85690185983088,70.01012899681058,118.85690185982816,70.01012899681149
26,73.8963469032264,77.63226099680998,119.66759785982941,79.56362499681092,119.66759785983032,79.56362499681,166.0622416253089
27,74.6060599968099,95.71431285983027,74.5421229032275,114.432912140582,74.70201062247389,160.77425999964572,109.35291814782005
28,92.8331628598304,59.264079903226445,52.6851219032273,104.88352224096019,87.5469552373865,138.86622291007956,60.170803163653034
29,52.87587490322642,52.54603190322598,62.06822109718689,103.91471152493216,95.71370662253105,76.53855945120142,70.85065842857114
30,44.54040890322608,41.983625097187314,92.57291552493166,88.39359862253218,66.80512742857059,65.19676245120058,63.53055142856988
31,34.140936097187705,98.72665452493328,85.82440762253196,62.627572451200706,60.05661852617146,68.41525333097167,60.0566195261718
32,99.55722052493331,86.25558662253275,72.00422545119977,67.82490754880087,72.00422545120068,67.82490854879939,72.00422545120159
33,89.43677362253266,72.35592445119983,61.869868548799786,66.0491864511996,61.869869548799215,66.04918645120051,71.80486954879962
34,74.76019445119977,66.96254954879964,74.62706545119977,70.44774854879938,74.62706545120068,80.38274854879978,84.56206545120199
35,72.72882354879965,91.57617545120064,72.68312354879907,76.86244045119946,82.61812354879947,86.79744045120077,82.61812354880038
36,109.71351145120065,133.32437654879976,109.71748545120062,115.47316854879972,119.6524854512001,115.47316854880063,119.65248445119977
37,288.8190485487998,317.6232564512007,360.79800716285484,318.4450361282165,360.79800716285575,318.44503512821706,360.7980071628562
38,460.3474794512006,641.3816266140552,554.3820666770164,558.0355751628551,515.6826031282183,558.0355751628565,544.2336041282063
39,719.6734006140553,710.6516986770159,862.5973474485634,765.6380074139367,862.5973474485638,794.1890084139284,910.1109625914303
40,728.8585796770158,1175.007396448562,690.7737506770159,1056.6900233283511,792.8786331282001,1047.0932267342935,893.4194902710726
41,1067.0397774485618,669.5665574139368,978.8114875914296,850.7820031282072,943.4054027342856,901.0524316996434,943.4054027342852
42,579.5951974139368,710.3956055914284,697.5445631282066,790.1679627342876,747.8149916996447,790.1679627342853,747.814991699642
