,fd1,fd2,fd3,fd4,fd5,fd6,fd7
0,12.400867000000034,28.025867000000034,28.025867000000034,28.025867000000034,28.025867000000034,28.025867000000034,28.025867000000034
1,28.005997000000036,28.005997000000036,28.005997000000036,28.005997000000036,28.005997000000036,28.005997000000036,28.005997000000036
2,27.94241300000003,27.94241300000003,27.94241300000003,27.94241300000003,27.94241300000003,27.94241300000003,27.94241300000003
3,27.906647000000035,27.906647000000035,27.906647000000035,27.906647000000035,27.906647000000035,27.906647000000035,27.906647000000035
4,27.94837400000003,27.94837400000003,27.94837400000003,27.94837400000003,27.94837400000003,27.94837400000003,27.94837400000003
5,28.105347000000037,28.105347000000037,28.105347000000037,28.105347000000037,28.105347000000037,28.105347000000037,28.105347000000037
6,28.40141000000004,28.40141000000004,28.40141000000004,28.40141000000004,28.40141000000004,28.40141000000004,28.40141000000004
7,28.753109000000038,28.753109000000038,28.753109000000038,28.753109000000038,28.753109000000038,28.753109000000038,28.753109000000038
8,28.94187400000004,28.94187400000004,28.94187400000004,28.94187400000004,28.94187400000004,28.94187400000004,28.94187400000004
9,28.778940000000034,28.778940000000034,28.778940000000034,28.778940000000034,28.778940000000034,28.778940000000034,28.778940000000034
10,28.61799300000004,28.61799300000004,28.61799300000004,28.61799300000004,28.61799300000004,28.61799300000004,28.61799300000004
11,28.393462000000028,28.393462000000028,28.393462000000028,28.393462000000028,28.393462000000028,28.393462000000028,28.393462000000028
12,28.222580000000036,28.222580000000036,28.222580000000036,28.222580000000036,28.222580000000036,28.222580000000036,28.222580000000036
13,28.141113000000033,28.141113000000033,28.141113000000033,28.141113000000033,28.141113000000033,28.141113000000033,28.141113000000033
14,28.27622900000003,28.27622900000003,28.27622900000003,28.27622900000003,28.27622900000003,28.27622900000003,28.27622900000003
15,28.36564400000003,28.36564400000003,28.36564400000003,28.36564400000003,28.36564400000003,28.36564400000003,28.36564400000003
16,28.29411200000004,28.29411200000004,28.29411200000004,28.29411200000004,28.29411200000004,28.29411200000004,28.29411200000004
17,28.176879000000028,28.176879000000028,28.176879000000028,28.176879000000028,28.176879000000028,28.176879000000028,28.176879000000028
18,28.115282000000036,28.115282000000036,28.115282000000036,28.115282000000036,28.115282000000036,28.115282000000036,28.115282000000036
19,28.06163300000003,28.06163300000003,28.06163300000003,28.06163300000003,28.06163300000003,28.06163300000003,28.06163300000003
20,28.015932000000035,28.015932000000035,28.015932000000035,28.015932000000035,28.015932000000035,28.015932000000035,28.015932000000035
