,fd1,fd2,fd3,fd4,fd5,fd6,fd7
0,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216
1,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216
2,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216,2578.3973319524216
3,3082.6648046192363,3082.6648046192363,3082.6648046192363,3082.6648046192363,3082.6648046192363,3082.6648046192363,3082.6648046192363
4,2716.76775585252,2716.76775585252,2716.76775585252,2716.76775585252,2716.76775585252,2716.76775585252,2716.76775585252
5,3487.790581811159,3487.790581811159,3487.790581811159,3487.790581811159,3487.790581811159,3487.790581811159,3487.790581811159
6,3354.769529969099,3354.769529969099,3354.769529969099,3354.769529969099,3354.769529969099,3354.769529969099,3354.769529969099
7,2324.8370964035507,2324.8370964035507,2324.8370964035507,2324.8370964035507,2324.8370964035507,2324.8370964035507,2324.8370964035507
8,2499.5832502980197,2499.5832502980197,2499.5832502980197,2499.5832502980197,2499.5832502980197,2499.5832502980197,2499.5832502980197
9,2377.617567375773,2377.617567375773,2377.617567375773,2377.617567375773,2377.617567375773,2377.617567375773,2377.617567375773
10,4332.991366974017,4332.991366974017,4332.991366974017,4332.991366974017,4332.991366974017,4332.991366974017,4332.991366974017
11,2486.031507751073,2486.031507751073,2486.031507751073,2486.031507751073,2486.031507751073,2486.031507751073,2486.031507751073
12,3940.347457917338,3940.347457917338,3940.347457917338,3940.347457917338,3940.347457917338,3940.347457917338,3940.347457917338
13,4073.725134563271,4073.725134563271,4073.725134563271,4073.725134563271,4073.725134563271,4073.725134563271,6102.114157259767
14,4203.1799383667085,4203.1799383667085,4203.1799383667085,4203.1799383667085,4203.1799383667085,6231.568961063206,6304.071554700626
15,3629.3706289460215,3629.3706289460215,3629.3706289460215,3629.3706289460215,5657.759651642518,5730.26224527994,5730.26224527994
16,2653.28854076429,2653.28854076429,2653.28854076429,4681.677563460787,4754.180157098207,4754.180157098207,4754.180157098207
17,3092.6502991274538,3092.6502991274538,5121.039321823951,5193.541915461372,5193.541915461372,5193.541915461372,5193.54191546133
18,3039.1565785474895,5067.545601243986,5140.048194881408,5140.048194881408,5140.048194881408,5140.048194881366,5140.048194881408
19,4307.578144205206,4380.080737842627,4380.080737842627,4380.080737842627,4380.080737842587,4380.080737842627,4380.080737842627
20,4973.504411475944,4973.504411475944,4973.504411475944,4973.504411475903,4973.504411475944,4973.504411475944,4973.504411475944
21,5029.851130486774,5029.851130486774,5029.851130486733,5029.851130486774,5029.851130486774,5029.851130486774,5029.851130486774
22,5210.659906046948,5210.659906046906,5210.659906046948,5210.659906046948,5210.659906046948,5210.659906046948,5210.659906046906
23,4094.0676451419217,4094.067645141963,4094.067645141963,4094.067645141963,4094.067645141963,4094.0676451419217,4094.067645141963
24,4570.161758303306,4570.161758303306,4570.161758303306,4570.161758303306,4570.161758303267,4570.161758303306,7266.153683337198
25,4955.673171282625,4955.673171282625,4955.673171282625,4955.673171282585,4955.673171282625,7651.665096316519,7651.665096316519
26,4891.124081782879,4891.124081782879,4891.124081782838,4891.124081782879,7587.11600681677,7587.11600681677,7587.11600681677
27,5037.696876171819,5037.696876171778,5037.696876171819,7733.688801205712,7733.688801205712,7733.688801205712,7733.6888012056725
28,4790.912511896381,4790.912511896423,7486.904436930315,7486.904436930315,7486.904436930315,7486.904436930276,7486.904436930315
29,5437.116656501943,8133.108581535834,8133.108581535834,8133.108581535834,8133.108581535793,8133.108581535834,8133.108581535834
30,8669.472286550572,8669.472286550572,8669.472286550572,8669.472286550532,8669.472286550572,8669.472286550572,8669.472286550572
31,8976.526242679354,8976.526242679354,8976.526242679312,8976.526242679354,8976.526242679354,8976.526242679354,8976.526242679354
32,9286.433197239057,9286.433197239015,9286.433197239057,9286.433197239057,9286.433197239057,9286.433197239057,9286.433197239015
