,fd1,fd2,fd3,fd4,fd5,fd6,fd7
0,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454
1,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454
2,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454,156.22226866351454
3,163.78462052238532,163.78462052238532,163.78462052238532,163.78462052238532,163.78462052238532,163.78462052238532,163.78462052238532
4,180.99892146428851,180.99892146428851,180.99892146428851,180.99892146428851,180.99892146428851,180.99892146428851,180.99892146428851
5,163.68511589266336,163.68511589266336,163.68511589266336,163.68511589266336,163.68511589266336,163.68511589266336,163.68511589266336
6,219.60671779641822,219.60671779641822,219.60671779641822,219.60671779641822,219.60671779641822,219.60671779641822,219.60671779641822
7,200.6013335195194,200.6013335195194,200.6013335195194,200.6013335195194,200.6013335195194,200.6013335195194,200.6013335195194
8,217.21860668309068,217.21860668309068,217.21860668309068,217.21860668309068,217.21860668309068,217.21860668309068,217.21860668309068
9,146.3713103210382,146.3713103210382,146.3713103210382,146.3713103210382,146.3713103210382,146.3713103210382,146.3713103210382
10,181.59594924262043,181.59594924262043,181.59594924262043,181.59594924262043,181.59594924262043,181.59594924262043,181.59594924262043
11,139.70450012966526,139.70450012966526,139.70450012966526,139.70450012966526,139.70450012966526,139.70450012966526,139.70450012966526
12,125.57484270914355,125.57484270914355,125.57484270914355,125.57484270914355,125.57484270914355,125.57484270914355,125.57484270914355
13,143.38617142937866,143.38617142937866,143.38617142937866,143.38617142937866,143.38617142937866,143.38617142937866,143.38617142937866
14,139.40598624049935,139.40598624049935,139.40598624049935,139.40598624049935,139.40598624049935,139.40598624049935,139.40598624049935
15,138.2119306838355,138.2119306838355,138.2119306838355,138.2119306838355,138.2119306838355,138.2119306838355,138.2119306838355
16,131.04759734385266,131.04759734385266,131.04759734385266,131.04759734385266,131.04759734385266,131.04759734385266,131.04759734385266
