,HCR,LOP,DEX,CGR,GPR,FOS,DET,BCL
0,17.246052241067485,15.889429398253391,6.484485661359253,14.690602241793963,0.0,2.728329533771169,4.024948437715819,2.583827630043237
1,17.246052241067485,15.889429398253391,6.484485661359253,14.690602241793963,15.623730386156364,12.922310256083199,30.168998781347547,9.8518114498401
2,17.192939019108383,7.974012416018022,3.2422428306796265,13.718350720422565,16.94522636084923,13.60888368502136,31.709285422953997,10.326670781090009
3,17.140731439740726,4.016756601875416,1.6211214153398132,12.553239494838678,18.844953097718342,20.0,32.459945571991824,12.400893694041534
4,17.08650516308824,28.810764858597583,11.368761229397466,12.682610608788783,17.68443186387616,9.841913475369594,32.69389219593946,12.489629963766452
5,17.058297395066738,30.227697768428783,12.063818494987654,12.574799859509143,20.621135116866707,20.0,33.72744117230082,12.881548488383809
6,17.012516678150014,24.116903624805918,9.66323387132877,12.014423773138597,49.7161962242512,20.0,72.94535562569298,18.0
7,17.025598961100354,25.197613682371724,10.089147643122407,12.48856197119667,61.298783892478006,20.0,86.63364231354345,18.0
8,17.979198193382782,79.76265043116435,15.0,18.656839273619855,55.492325430565046,20.0,79.99858221773657,18.0
9,18.40263596679919,92.64314776104376,15.0,24.365914112323544,22.74779286238698,20.0,93.65502575737034,18.0
10,18.327371593291858,89.60656607375553,15.0,25.0,53.94050363038529,20.0,100.0,18.0
11,18.46685376034046,87.9966554730954,15.0,25.0,80.0,20.0,100.0,18.0
12,20.384111453106378,102.88129192793615,15.0,25.0,80.0,20.0,28.203144108623096,8.878808018100164
13,21.82033476519816,19.26653620629227,4.9736754036257285,21.644035256100715,13.788426316113584,20.0,27.883282762053526,8.878808018100164
14,20.833051270863617,110.86710885617157,15.0,25.0,80.0,20.0,27.825699206730487,8.878808018100164
15,20.391370432768728,105.45767399813941,15.0,25.0,13.737202405393525,20.0,28.009851796571695,8.878808018100164
16,20.091518014509372,101.91359986419249,15.0,25.0,80.0,20.0,100.0,18.0
17,20.121441720965677,104.77177752372485,15.0,25.0,13.679294183753868,20.0,100.0,18.0
18,20.18596921124448,103.52453865959319,15.0,25.0,56.82647654229969,20.0,100.0,18.0
19,20.104096077658827,98.35189850281503,15.0,25.0,37.31291920972775,20.0,100.0,18.0
20,20.03826396526396,90.33734729133336,15.0,25.0,32.28958175868102,20.0,100.0,18.0
21,19.96680065322987,84.88821548278965,15.0,25.0,28.735834495777638,20.0,100.0,18.0
22,19.928126871310813,71.33693311678971,15.0,25.0,24.486198541942677,20.0,100.0,18.0
23,19.89593636715215,21.926383224786182,8.880996746113178,25.0,23.25406542507363,20.0,100.0,18.0
24,19.872273242385322,19.923889960641475,8.005121712885394,25.0,25.15391064781839,20.0,100.0,18.0
25,19.84090482162565,16.43623550381061,6.512990899196687,25.0,37.98475889285415,20.0,100.0,18.0
26,19.827328629794945,22.935109699319728,8.977702978535307,25.0,57.92433372844814,20.0,100.0,18.0
27,19.927386844256926,22.60080372657548,8.821472957168668,25.0,55.231648750238676,20.0,100.0,18.0
28,20.1424607004157,26.35104357634762,10.145381381509244,25.0,80.0,20.0,100.0,18.0
29,20.828358449225636,60.20253826701051,15.0,25.0,80.0,20.0,100.0,18.0
30,22.691488081192308,109.4831202357986,15.0,20.014763794405592,14.298747380301645,20.0,100.0,18.0
31,23.8214914294765,119.28827924972943,15.0,24.816194973564556,13.92410539878534,20.0,100.0,18.0
32,23.43323685107382,116.40056207805557,15.0,25.0,14.079268142126754,20.0,100.0,18.0
33,22.79990531799265,113.98096531182503,15.0,22.80503665029936,14.31003660000094,20.0,100.0,18.0
34,22.65787552224822,111.25475498471317,15.0,23.279195733589248,14.365846911056583,20.0,100.0,18.0
35,22.610873057252487,106.15395306142312,15.0,24.22355272121797,14.20794696216486,20.0,100.0,18.0
36,22.489883620852467,96.42586337078549,15.0,25.0,14.152316276873588,20.0,100.0,18.0
37,22.44345130856887,90.95763670210326,15.0,25.0,14.244831708476035,20.0,100.0,18.0
38,22.40147769815194,87.31211382274223,15.0,25.0,14.397792626277202,20.0,100.0,18.0
39,22.358094373465917,59.37983809129209,15.0,25.0,14.58625072967924,20.0,80.9016246936676,18.0
40,22.321269315168323,45.41300372939179,15.0,25.0,14.764252894729808,19.88613583135663,25.8809765203539,8.878808018100164
41,22.307612677604258,20.579266590714955,6.938822481153792,25.0,14.858528541799833,20.0,26.055467551346062,8.878808018100164
42,22.314243731211644,14.87039540644115,4.9736754036257285,25.0,14.940889240555496,20.0,42.01880338778553,14.383313059371119
43,22.286489902364227,15.1817200326784,4.9736754036257285,25.0,14.992787643554058,20.0,27.00431684800132,9.143024804601062
44,22.25181005649387,15.42874591535202,4.9736754036257285,25.0,14.98223898301829,20.0,26.50908878065422,8.878808018100164
45,22.224423975170108,15.553110452415918,4.9736754036257285,25.0,80.0,20.0,100.0,18.0
46,22.206967220371975,15.676612699386569,4.9736754036257285,25.0,16.013595122539552,20.0,100.0,18.0
47,22.872610202410886,43.28963043661145,12.833743928545934,25.0,16.05578371519149,20.0,100.0,18.0
48,23.553577077447848,74.93047241384046,15.0,25.0,16.010531611851402,20.0,100.0,18.0
49,23.322469210201078,91.55361815084842,15.0,25.0,15.887064949702932,20.0,100.0,18.0
50,23.25441728116895,91.84484736175139,15.0,25.0,16.067343261635575,20.0,71.46814172735975,18.0
51,23.225007680383218,67.89270838611151,15.0,25.0,16.093637905701446,20.0,49.75671813218468,15.641499475589862
52,23.178002513591622,33.71216873981006,9.751492987272352,25.0,16.003479907523097,20.0,39.903609915007976,12.483967355144149
53,23.157532127305732,33.80790450607832,9.751492987272352,25.0,16.114490261871044,20.0,28.56648967606672,8.894462085852098
54,30.0,31.76960824089222,9.081727797815708,25.0,16.16855416309872,20.0,28.664358614779104,8.878808018100164
55,30.0,32.08252909080407,9.064193170741035,25.0,16.23669438266572,20.0,28.79689001572877,8.878808018100164
56,30.0,26.402394682406896,7.431961477839883,21.61112915819953,16.36630670053108,20.0,28.897731492971193,8.878808018100164
57,30.0,32.81288642601885,9.214047954540142,18.922400934720958,16.47480852638977,15.131464435552042,28.94033655258371,8.878808018100164
58,30.0,34.877201045314465,9.751492987272352,16.951597129290715,16.53055868646066,8.743959704555408,29.05089101975479,8.878808018100164
59,30.0,27.765722910959457,7.73943480847806,13.736964479258397,16.614392355165812,7.321922431849735,29.124127046831983,8.878808018100164
60,30.0,25.672071018509424,7.112090266967446,11.493918191521706,16.621169659185057,9.001107311548013,29.20061873398317,8.878808018100164
61,30.0,28.239748765170834,7.7900344540398585,10.920654228631635,16.63127142123033,11.889864404688321,29.26004528016761,8.878808018100164
62,30.0,30.932424630020435,8.509912779112542,10.952216283879208,16.643035414984677,11.320188132014263,29.2963479463077,8.878808018100164
63,30.0,35.49063744625831,9.751492987272352,10.954587756556736,16.666435042257344,12.534224813476815,29.380197445054637,8.878808018100164
64,30.0,35.59649519523432,9.751492987272352,10.970521240625917,16.635446824962358,14.868205960231041,29.503784856906375,8.878808018100164
