,Generator,Time,Value,Zones,Type,$/MWh
0,COYOTE_SPRINGS_1_GEN_1,1,0.0,PNW,Gas,67.8369291309
1,COYOTE_SPRINGS_1_GEN_1,2,0.0,PNW,Gas,67.8369291309
2,COYOTE_SPRINGS_1_GEN_1,3,0.0,PNW,Gas,67.8369291309
3,COYOTE_SPRINGS_1_GEN_1,4,0.0,PNW,Gas,67.8369291309
4,COYOTE_SPRINGS_1_GEN_1,5,0.0,PNW,Gas,67.8369291309
5,COYOTE_SPRINGS_1_GEN_1,6,0.0,PNW,Gas,67.8369291309
6,COYOTE_SPRINGS_1_GEN_1,7,0.0,PNW,Gas,67.8369291309
7,COYOTE_SPRINGS_1_GEN_1,8,0.0,PNW,Gas,67.8369291309
8,COYOTE_SPRINGS_1_GEN_1,9,0.0,PNW,Gas,67.8369291309
9,COYOTE_SPRINGS_1_GEN_1,10,0.0,PNW,Gas,67.8369291309
10,COYOTE_SPRINGS_1_GEN_1,11,0.0,PNW,Gas,67.8369291309
11,COYOTE_SPRINGS_1_GEN_1,12,0.0,PNW,Gas,67.8369291309
12,COYOTE_SPRINGS_1_GEN_1,13,0.0,PNW,Gas,67.8369291309
13,COYOTE_SPRINGS_1_GEN_1,14,0.0,PNW,Gas,67.8369291309
14,COYOTE_SPRINGS_1_GEN_1,15,0.0,PNW,Gas,67.8369291309
15,COYOTE_SPRINGS_1_GEN_1,16,0.0,PNW,Gas,67.8369291309
16,COYOTE_SPRINGS_1_GEN_1,17,0.0,PNW,Gas,67.8369291309
17,COYOTE_SPRINGS_1_GEN_1,18,0.0,PNW,Gas,67.8369291309
18,COYOTE_SPRINGS_1_GEN_1,19,0.0,PNW,Gas,67.8369291309
19,COYOTE_SPRINGS_1_GEN_1,20,0.0,PNW,Gas,67.8369291309
20,COYOTE_SPRINGS_1_GEN_1,21,0.0,PNW,Gas,67.8369291309
21,COYOTE_SPRINGS_1_GEN_1,22,0.0,PNW,Gas,67.8369291309
22,COYOTE_SPRINGS_1_GEN_1,23,0.0,PNW,Gas,67.8369291309
23,COYOTE_SPRINGS_1_GEN_1,24,0.0,PNW,Gas,67.8369291309
24,BEAVER_2,1,0.0,PNW,Gas,74.5059291309
25,BEAVER_2,2,0.0,PNW,Gas,74.5059291309
26,BEAVER_2,3,0.0,PNW,Gas,74.5059291309
27,BEAVER_2,4,0.0,PNW,Gas,74.5059291309
28,BEAVER_2,5,0.0,PNW,Gas,74.5059291309
29,BEAVER_2,6,0.0,PNW,Gas,74.5059291309
30,BEAVER_2,7,0.0,PNW,Gas,74.5059291309
31,BEAVER_2,8,0.0,PNW,Gas,74.5059291309
32,BEAVER_2,9,0.0,PNW,Gas,74.5059291309
33,BEAVER_2,10,0.0,PNW,Gas,74.5059291309
34,BEAVER_2,11,0.0,PNW,Gas,74.5059291309
35,BEAVER_2,12,0.0,PNW,Gas,74.5059291309
36,BEAVER_2,13,0.0,PNW,Gas,74.5059291309
37,BEAVER_2,14,0.0,PNW,Gas,74.5059291309
38,BEAVER_2,15,0.0,PNW,Gas,74.5059291309
39,BEAVER_2,16,0.0,PNW,Gas,74.5059291309
40,BEAVER_2,17,0.0,PNW,Gas,74.5059291309
41,BEAVER_2,18,0.0,PNW,Gas,74.5059291309
42,BEAVER_2,19,0.0,PNW,Gas,74.5059291309
