,Generator,Time,Value,Zones
231,SUMAS_GEN1,16,0.0,PNW
232,SUMAS_GEN1,17,0.0,PNW
233,SUMAS_GEN1,18,0.0,PNW
234,SUMAS_GEN1,19,0.0,PNW
235,SUMAS_GEN1,20,0.0,PNW
236,SUMAS_GEN1,21,0.0,PNW
237,SUMAS_GEN1,22,0.0,PNW
238,SUMAS_GEN1,23,0.0,PNW
239,SUMAS_GEN1,24,0.0,PNW
240,RATHDRUMPWR_CTG1,1,0.0,PNW
241,RATHDRUMPWR_CTG1,2,0.0,PNW
242,RATHDRUMPWR_CTG1,3,0.0,PNW
243,RATHDRUMPWR_CTG1,4,0.0,PNW
244,RATHDRUMPWR_CTG1,5,0.0,PNW
245,RATHDRUMPWR_CTG1,6,0.0,PNW
246,RATHDRUMPWR_CTG1,7,0.0,PNW
247,RATHDRUMPWR_CTG1,8,0.0,PNW
248,RATHDRUMPWR_CTG1,9,0.0,PNW
249,RATHDRUMPWR_CTG1,10,0.0,PNW
250,RATHDRUMPWR_CTG1,11,0.0,PNW
251,RATHDRUMPWR_CTG1,12,0.0,PNW
252,RATHDRUMPWR_CTG1,13,0.0,PNW
253,RATHDRUMPWR_CTG1,14,0.0,PNW
254,RATHDRUMPWR_CTG1,15,0.0,PNW
255,RATHDRUMPWR_CTG1,16,0.0,PNW
256,RATHDRUMPWR_CTG1,17,0.0,PNW
257,RATHDRUMPWR_CTG1,18,0.0,PNW
258,RATHDRUMPWR_CTG1,19,0.0,PNW
259,RATHDRUMPWR_CTG1,20,0.0,PNW
260,RATHDRUMPWR_CTG1,21,0.0,PNW
261,RATHDRUMPWR_CTG1,22,0.0,PNW
262,RATHDRUMPWR_CTG1,23,0.0,PNW
263,RATHDRUMPWR_CTG1,24,0.0,PNW
264,OSU_ENERGY_CENTER_STG,1,0.0,PNW
265,OSU_ENERGY_CENTER_STG,2,0.0,PNW
266,OSU_ENERGY_CENTER_STG,3,0.0,PNW
267,OSU_ENERGY_CENTER_STG,4,0.0,PNW
268,OSU_ENERGY_CENTER_STG,5,0.0,PNW
269,OSU_ENERGY_CENTER_STG,6,0.0,PNW
270,OSU_ENERGY_CENTER_STG,7,0.0,PNW
271,OSU_ENERGY_CENTER_STG,8,0.0,PNW
272,OSU_ENERGY_CENTER_STG,9,0.0,PNW
273,OSU_ENERGY_CENTER_STG,10,0.0,PNW
274,OSU_ENERGY_CENTER_STG,11,0.0,PNW
