,Generator,Time,Value,Zones
0,HERMISTON_4,1,0.0,PNW
1,HERMISTON_4,2,0.0,PNW
2,HERMISTON_4,3,0.0,PNW
3,HERMISTON_4,4,0.0,PNW
4,HERMISTON_4,5,0.0,PNW
5,HERMISTON_4,6,0.0,PNW
6,HERMISTON_4,7,0.0,PNW
7,HERMISTON_4,8,0.0,PNW
8,HERMISTON_4,9,0.0,PNW
9,HERMISTON_4,10,0.0,PNW
10,HERMISTON_4,11,0.0,PNW
11,HERMISTON_4,12,0.0,PNW
12,HERMISTON_4,13,0.0,PNW
13,HERMISTON_4,14,0.0,PNW
14,HERMISTON_4,15,0.0,PNW
15,HERMISTON_4,16,0.0,PNW
16,HERMISTON_4,17,0.0,PNW
17,HERMISTON_4,18,0.0,PNW
18,HERMISTON_4,19,0.0,PNW
19,HERMISTON_4,20,0.0,PNW
20,HERMISTON_4,21,0.0,PNW
21,HERMISTON_4,22,0.0,PNW
22,HERMISTON_4,23,0.0,PNW
23,HERMISTON_4,24,0.0,PNW
24,KLAMATH_COGEN_CT1,1,0.0,PNW
25,KLAMATH_COGEN_CT1,2,0.0,PNW
26,KLAMATH_COGEN_CT1,3,0.0,PNW
27,KLAMATH_COGEN_CT1,4,0.0,PNW
28,KLAMATH_COGEN_CT1,5,0.0,PNW
29,KLAMATH_COGEN_CT1,6,0.0,PNW
30,KLAMATH_COGEN_CT1,7,0.0,PNW
31,KLAMATH_COGEN_CT1,8,0.0,PNW
32,KLAMATH_COGEN_CT1,9,0.0,PNW
33,KLAMATH_COGEN_CT1,10,0.0,PNW
34,KLAMATH_COGEN_CT1,11,0.0,PNW
35,KLAMATH_COGEN_CT1,12,0.0,PNW
36,KLAMATH_COGEN_CT1,13,0.0,PNW
37,KLAMATH_COGEN_CT1,14,0.0,PNW
38,KLAMATH_COGEN_CT1,15,0.0,PNW
39,KLAMATH_COGEN_CT1,16,0.0,PNW
40,KLAMATH_COGEN_CT1,17,0.0,PNW
41,KLAMATH_COGEN_CT1,18,0.0,PNW
42,KLAMATH_COGEN_CT1,19,0.0,PNW
43,KLAMATH_COGEN_CT1,20,0.0,PNW
44,KLAMATH_COGEN_CT1,21,0.0,PNW
45,KLAMATH_COGEN_CT1,22,0.0,PNW
46,KLAMATH_COGEN_CT1,23,0.0,PNW
47,KLAMATH_COGEN_CT1,24,0.0,PNW
48,GOLDENDALE_G1,1,0.0,PNW
49,GOLDENDALE_G1,2,0.0,PNW
50,GOLDENDALE_G1,3,0.0,PNW
51,GOLDENDALE_G1,4,0.0,PNW
52,GOLDENDALE_G1,5,0.0,PNW
53,GOLDENDALE_G1,6,0.0,PNW
54,GOLDENDALE_G1,7,0.0,PNW
55,GOLDENDALE_G1,8,0.0,PNW
56,GOLDENDALE_G1,9,0.0,PNW
57,GOLDENDALE_G1,10,0.0,PNW
58,GOLDENDALE_G1,11,0.0,PNW
59,GOLDENDALE_G1,12,0.0,PNW
60,GOLDENDALE_G1,13,0.0,PNW
61,GOLDENDALE_G1,14,0.0,PNW
62,GOLDENDALE_G1,15,0.0,PNW
63,GOLDENDALE_G1,16,0.0,PNW
64,GOLDENDALE_G1,17,0.0,PNW
65,GOLDENDALE_G1,18,0.0,PNW
66,GOLDENDALE_G1,19,0.0,PNW
67,GOLDENDALE_G1,20,0.0,PNW
68,GOLDENDALE_G1,21,0.0,PNW
69,GOLDENDALE_G1,22,0.0,PNW
70,GOLDENDALE_G1,23,0.0,PNW
71,GOLDENDALE_G1,24,0.0,PNW
72,BOULDER_PARK_5,1,0.0,PNW
73,BOULDER_PARK_5,2,0.0,PNW
74,BOULDER_PARK_5,3,0.0,PNW
75,BOULDER_PARK_5,4,0.0,PNW
76,BOULDER_PARK_5,5,0.0,PNW
77,BOULDER_PARK_5,6,0.0,PNW
78,BOULDER_PARK_5,7,0.0,PNW
79,BOULDER_PARK_5,8,0.0,PNW
80,BOULDER_PARK_5,9,0.0,PNW
81,BOULDER_PARK_5,10,0.0,PNW
82,BOULDER_PARK_5,11,0.0,PNW
83,BOULDER_PARK_5,12,0.0,PNW
84,BOULDER_PARK_5,13,0.0,PNW
85,BOULDER_PARK_5,14,0.0,PNW
86,BOULDER_PARK_5,15,0.0,PNW
87,BOULDER_PARK_5,16,0.0,PNW
88,BOULDER_PARK_5,17,0.0,PNW
89,BOULDER_PARK_5,18,0.0,PNW
90,BOULDER_PARK_5,19,0.0,PNW
91,BOULDER_PARK_5,20,0.0,PNW
92,BOULDER_PARK_5,21,0.0,PNW
93,BOULDER_PARK_5,22,0.0,PNW
94,BOULDER_PARK_5,23,0.0,PNW
95,BOULDER_PARK_5,24,0.0,PNW
96,HERMISTON_PWR_STG1,1,0.0,PNW
97,HERMISTON_PWR_STG1,2,0.0,PNW
98,HERMISTON_PWR_STG1,3,0.0,PNW
99,HERMISTON_PWR_STG1,4,0.0,PNW
100,HERMISTON_PWR_STG1,5,0.0,PNW
101,HERMISTON_PWR_STG1,6,0.0,PNW
102,HERMISTON_PWR_STG1,7,0.0,PNW
103,HERMISTON_PWR_STG1,8,0.0,PNW
104,HERMISTON_PWR_STG1,9,0.0,PNW
105,HERMISTON_PWR_STG1,10,0.0,PNW
106,HERMISTON_PWR_STG1,11,0.0,PNW
107,HERMISTON_PWR_STG1,12,0.0,PNW
108,HERMISTON_PWR_STG1,13,0.0,PNW
109,HERMISTON_PWR_STG1,14,0.0,PNW
