,SHA_otf,ORO_otf,YRS_otf,FOL_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,ISB_otf,SUC_otf,KWH_otf,PFT_otf
58,44022.67147922293,4880.216363023642,5215.862166995544,7405.013622628715,2007.2569965323762,4648.2601760704565,1864.7018945670384,1299.1715461806946,15.010273759846665,0.0,273.7728417759589,135.09246383861998
59,36232.787495210134,5645.300605605517,5015.475758039132,7639.227657271299,2024.401963083036,4421.233421872999,1804.2045370427252,1511.39087118236,15.010273759846665,0.0,317.73166689419054,135.09246383861998
60,26535.071515997177,6233.626727879162,4855.166630873995,7610.010688910277,2198.3953241450295,4550.22818568777,1813.714055615206,1553.8821500714344,15.010273759846665,0.0,358.18117707351485,135.09246383861998
61,19324.875878845887,6733.623929080294,4726.919329141892,6810.6882617371975,2249.094375152475,4490.732802975049,1766.1760005331555,1666.0054875727371,15.010273759846665,0.0,316.7622432472766,135.09246383861998
62,24025.078935791465,6909.399478052865,4624.321487756209,6527.089100905816,2217.695930317411,4370.98644289599,1709.1896067537439,1871.6104284811458,15.010273759846665,0.0,367.2955921355349,135.09246383861998
63,33216.118486038846,7284.349850758614,4542.243214647666,6202.581915064986,2352.3267552856555,4358.839562313558,1769.4130914944421,2078.325372055766,15.010273759846665,0.0,522.4327456908281,135.09246383861998
64,35632.58798594335,7157.536361495823,4476.580596160829,5804.818329613503,2903.3892827794984,5135.6860959413725,2001.588024432207,2518.7894605057036,15.010273759846665,0.0,620.1003123669454,135.09246383861998
65,33662.52781866269,7288.561582550287,4347.3684725475105,5677.450461190137,2982.3396486289057,5131.669448742338,2010.3959384544362,3103.633417680345,15.010273759846665,0.0,601.0361877549493,135.09246383861998
66,30533.95945993505,7256.597717252806,4243.998773656851,5336.474323157326,2936.0679597223298,5122.060044970952,1974.2293586657186,3477.3508531642556,15.010273759846665,0.0,547.3105120545091,135.09246383861998
67,32616.072097691074,7164.306800312581,4161.303014544318,5161.820887861642,2895.1800240393586,4959.292073814748,1926.9655569100607,3993.2156988345437,15.010273759846665,0.0,482.18391766364016,135.09246383861998
68,36238.37894282805,7094.506252725102,4095.1464072542954,4702.632086367861,2827.4584788118864,4785.457501092739,1890.4471032433844,5821.701112592543,15.010273759846665,0.0,455.707158512916,135.09246383861998
69,40595.261892847906,6942.811150017545,4042.2211214222734,4316.530392699918,2704.6663345614793,4718.203775875051,1844.5624380104941,4889.113439541007,15.010273759846665,0.0,478.59088079323635,135.09246383861998
70,47441.751687564356,10171.577226956266,3999.8808927566593,3981.9650851779675,2648.4812423107855,4530.021602789507,1797.1184059166653,8097.01318491482,15.010273759846665,0.0,475.6200695393186,135.09246383861998
71,50443.67158212318,14896.299588419786,3966.0087098241675,3942.1548415657912,2692.028806352376,4523.876008835098,1741.9816451789725,7979.355536548804,15.010273759846665,0.0,443.61858400188027,135.09246383861998
72,48878.18902133807,14059.815748640483,4262.017012725859,3469.6297141255304,2764.16521786901,4422.423783971781,1728.5990651491254,6218.684335227314,15.010273759846665,0.0,398.3127342777469,135.09246383861998
73,45016.5305311563,16878.417387550737,4498.823655047217,3402.2512599845645,3690.116837640831,5016.034562874631,1648.8333150086116,7887.284054219615,15.010273759846665,0.0,344.0172077112375,135.09246383861998
74,40941.6767338717,15146.766755812721,4688.2689689043045,3526.820377377429,3856.448197962144,5247.269866087967,1409.0706316059775,8196.989006262465,15.010273759846665,0.0,382.57226350390016,135.09246383861998
75,36895.80194669761,14560.495474859188,4839.825219989968,3603.289154589424,3853.866891037701,5423.770153751979,1186.8947224125611,7735.772069387471,15.010273759846665,0.0,322.1360307768869,135.09246383861998
76,33118.93328087973,12588.519172193153,4961.0702208585035,3524.3158957305295,3813.0959999210545,5429.53569989983,1148.9552801587458,8233.693494521942,15.010273759846665,0.0,370.1641826699526,135.09246383861998
77,30336.740684172088,11190.77894885883,5058.066221553332,3574.3358801729164,4979.128950285145,8405.127663298195,4005.954501281237,19038.995423276796,15.010273759846665,0.0,406.25987393539134,135.09246383861998
78,27174.29324644504,10086.707887263872,5135.6630221091955,3520.083492025961,4594.814383568432,9091.333411952273,4210.8115965241295,21581.487675253375,15.010273759846665,0.0,294.641479278062,135.09246383861998
79,24316.685594112856,11215.248593165546,6703.252034264153,3442.447244740687,3924.2315244174074,8767.45481580967,3955.3170835898586,9970.903687396438,15.010273759846665,0.0,332.0153267069105,135.09246383861998
80,21549.54538946385,13582.042456010486,7957.323243988126,3419.8719028643804,3406.238481576546,8659.849312550716,3770.026181569286,13750.965371304676,15.010273759846665,0.0,344.2084132833127,135.09246383861998
81,19000.233920668692,18291.462034414217,8960.580211767305,3372.6803930541523,3255.0437972279865,8948.001385012034,4288.7546004727665,16794.58345108945,15.010273759846665,0.0,344.99312842932204,135.09246383861998
82,16748.398842166218,21023.440775812065,9763.18578599065,3317.1995364389218,2991.58016376079,9157.367403114227,4247.031544852523,15599.313086062728,15.010273759846665,0.0,341.19527783337804,135.09246383861998
83,14927.281838139668,21327.3634307018,10405.270245369322,3069.8086771506914,2825.3209794006925,9178.420669531004,4082.761465061878,12088.353745478587,15.010273759846665,0.0,341.78244751387314,135.09246383861998
84,12882.255234323762,23339.632685133965,10918.93781287226,3127.501225594335,2554.7319444522673,9018.224685450217,3917.700131667483,10593.931035782596,15.010273759846665,0.0,346.7146490181522,135.09246383861998
85,8670.13721922088,24076.839533111182,11329.871866874613,3233.0299288518327,2210.1795547657352,8489.335188310008,3507.3792305256843,10033.44601904145,15.010273759846665,0.0,354.0855603675154,135.09246383861998
86,2365.6694560350224,22115.3398369409,10374.635550441784,3292.313444825786,1912.7216209639828,8034.274720534168,3099.758795129783,11676.675903198164,15.010273759846665,0.0,339.16273544900815,135.09246383861998
87,2365.6694560350224,19829.671721781928,9610.446497295525,3348.871301504752,1649.5290177154163,7744.3864594146835,2764.2300480562894,10830.347033695194,15.010273759846665,0.0,310.7784436000748,135.09246383861998
88,2363.324548247515,19269.367059099302,8999.095254778518,3185.689325227613,1649.5290177154163,7408.02346485896,2501.426845638831,9670.511709758697,15.010273759846665,0.0,276.3318319296364,135.09246383861998
89,2324.7420813517456,16546.134770780627,7743.494928251761,2734.0713122604257,1634.4186754638372,6251.320300735328,1896.9932786639597,2501.712293307778,15.010273759846665,0.0,0.0,100.0684917323111
90,2319.8648662973055,13642.28698512873,6739.0146670303675,2622.8878589076644,1634.4186754638372,5319.671259369528,1437.2703411009645,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
91,2318.035910651891,11275.605937565546,5935.430458053239,2476.803136283118,1634.4186754638372,4476.049156149263,1148.561255580762,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
92,2316.2069550064753,9493.854589151806,5292.5630908715375,2265.6149707625377,1634.4186754638372,3998.239572251664,1012.5502967954227,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
93,2316.2069550064753,7822.077982218204,4778.26919712619,2129.003013749774,1634.4186754638372,3453.510711885137,935.2083127019174,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
94,2314.9876512428655,6534.976180582783,3876.436505367142,2028.8904076404444,1634.4186754638372,3020.971612862334,1080.5584756046876,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
95,2315.597303124671,5569.366845151447,3154.970351959906,2042.2011153794444,1634.4186754638372,2659.1649013257124,807.5425396253157,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
96,2317.4262587700855,4805.95462107534,2577.7974292341287,2055.511823118444,1634.4186754638372,2554.0725179038864,817.1586599224322,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
97,2316.8166068882806,4224.540267063395,2116.059091053497,2068.8225308574442,1634.4186754638372,2302.385950341263,790.9346612394404,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
98,2316.8166068882806,3758.749559751002,1746.668420508985,2082.1332385964447,1634.4186754638372,2286.6930882452966,712.1317807668811,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
99,2316.8166068882806,3473.228318908603,1451.1558840733917,2095.4439463354443,1634.4186754638372,2277.9478229164456,679.3696706188741,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
100,2316.8166068882806,3622.211982018285,1214.7458549249102,2108.7546540744443,1634.4186754638372,2484.282759830138,670.0994592668677,2501.712293307778,15.010273759846665,0.0,0.0,100.0684917323111
101,2316.8166068882806,5224.105632464921,1277.1952178390998,2122.0653618134443,1634.4186754638372,2900.9812838153985,1041.1297242215455,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
102,2316.8166068882806,5376.510779835676,1327.1547081704607,2135.3760695524443,2842.9488582147646,3248.699104983854,1105.3776214491345,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
103,2316.8166068882806,5233.313271097817,1367.1223004355334,2148.6867772914443,1634.4186754638372,3272.434627392755,962.250311706789,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
104,2316.2069550064753,5106.294784149442,1399.096374247594,2161.9974850304443,1634.4186754638372,3310.857546052754,797.9069619469757,2501.7122933077776,15.010273759846665,0.0,0.0,100.0684917323111
105,2315.597303124671,4451.210856908824,1424.6756332972584,2175.3081927694443,1634.4186754638372,3330.7849620890133,958.5362657836853,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
106,2316.2069550064753,4108.911217987258,1445.1390405369784,2188.6189005084443,1634.4186754638372,3371.7620666219254,822.1536501661817,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
107,2316.8166068882806,3250.9796772576474,1461.5097663287545,2201.9296082474443,1634.4186754638372,3384.1810392577922,654.6116930614733,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
108,2316.8166068882806,2422.074081876111,1965.4154461669825,2215.2403159864443,1634.4186754638372,3301.3122712069226,828.460823039011,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
109,2316.8166068882806,2458.059454473195,2368.539990037556,2228.551023725445,1634.4186754638372,3318.1609104923396,456.14993799988645,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
110,2316.8166068882806,1992.7145457040708,2691.039625134015,2241.8617314644443,1634.4186754638372,3233.04489907992,872.8113359903799,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
111,2316.8166068882806,2084.411457448178,2949.0393332111976,2255.1724392034444,1634.4186754638372,3205.2647900200077,849.4689607528176,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
112,5554.518348616233,3439.6533700011255,3155.4390996729235,2268.4831469424444,1634.4186754638372,3151.9191250078807,668.5655526617068,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
113,2316.8166068882806,4384.394474476501,3320.5589128423085,2281.7938546814444,1634.4186754638372,3294.2197433042293,1974.571447203338,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
114,2316.2069550064753,4984.428315006319,3452.6547633778287,2295.1045624204444,1634.4186754638372,3368.945820349082,1738.813457303955,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
115,2316.8166068882806,5132.080533732068,3123.3522225713396,2308.4152701594444,1634.4186754638372,3339.873856953098,567.0262203783092,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
116,2316.2069550064753,5783.926028511967,2859.9101899261486,2321.7259778984444,1634.4186754638372,2543.257275625793,250.17122933077775,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
117,6540.316609873614,6377.742497370134,2649.1565638100137,2335.036685637444,1634.4186754638372,1722.4041822706033,423.2727714510689,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
118,6294.8297381737775,6678.316755133271,2480.5536629170856,2348.347393376444,1634.4186754638372,1107.5524572394277,673.846740450938,4002.739669292444,15.010273759846665,0.0,0.0,100.0684917323111
119,5087.62364543078,6467.657970270574,3120.321369614341,2361.658101115444,1959.4411366103836,2052.8504569878028,1157.5341620538786,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
120,4928.808822493249,5803.718128610391,3632.1355349721475,2368.981662115444,1959.4411366103836,2148.35690816945,1164.7110789133803,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
121,5587.3994221348985,4145.116085739671,4041.586867258384,2376.3052231154443,1959.4411366103836,2314.9851846991323,1159.5847097280218,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
122,4227.144592091552,3082.764163563786,4369.147933087386,3841.7614952294093,1959.4411366103836,2473.485252617611,1177.0143649582399,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
123,2568.339301939299,2600.002879055737,4631.196785750589,5704.2267162349335,1959.4411366103836,2817.918092517382,1107.2957440373684,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
124,2582.3269269930292,3802.5965783335005,4840.835867881146,6615.291660129514,1959.4411366103836,2834.1745097397898,1354.386738771633,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
125,2579.32957876723,2762.613652776754,5008.547133585588,6718.265778759972,1959.4411366103836,2325.1454454631375,1383.0944062096387,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
126,2580.3286948424966,2346.4768936424284,5076.5253258674065,6609.7620241934965,1959.4411366103836,2326.161471539538,1581.9975306015367,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
127,2574.3339983908977,4888.6431886259215,5130.907879692872,6365.329393566631,1959.4411366103836,1893.334362992923,1489.7228852650887,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
128,2568.339301939299,4774.097658476925,5174.413922753241,6019.359326333286,1959.4411366103836,1616.9752702119863,1504.076718984092,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
129,2437.455096079393,4826.206499511291,5209.218757201539,5677.121234609906,1959.4411366103836,2925.616856615836,1527.6580172367394,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
130,2569.3384180145654,4536.2384062913,5237.062624760162,5254.873821654547,1959.4411366103836,2962.193795366253,1753.2182613925,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
131,2597.3136681220262,3997.140118723999,5614.952330035329,4801.17379540106,1959.4411366103836,2642.145581300095,1598.4019119946825,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
132,2576.3322305414304,4074.4018686089016,6497.423442994685,4397.550291704185,1959.4411366103836,2344.449940914747,1565.59314920839,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
133,2590.3198555951612,3994.4248787951524,5500.375228444126,4050.995609199788,1959.4411366103836,2276.376193795914,1549.188767815244,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
134,2601.310132423092,4999.032612813782,5500.375228444081,3788.296773553525,2023.1379049645614,2297.712741400324,2494.770541321564,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
135,2608.303944949957,5922.6792694477535,5500.3752284441025,3628.728895285635,1959.4411366103836,2208.3024466770794,2965.452667666324,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
136,2602.3092484983586,7023.294030313975,5500.375228444126,3486.5322186787275,1959.4411366103836,2309.9446211515533,3126.487897464149,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
137,2561.345489412434,39409.42759668292,5500.3752284440925,3382.5666708397507,1959.4411366103836,2732.947152944055,3255.316081302409,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
138,7183.7676945492885,23284.21720180435,5500.375228444114,3335.4684124719815,1959.4411366103836,3160.3239475729174,3358.378628373003,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
139,14389.71750478453,16286.327960067621,5500.375228444126,3258.254626046196,1959.4411366103836,3207.1869416482014,3440.828666029492,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
140,15049.771292410129,13765.294085250138,5608.674525352867,3086.139519923939,1959.4411366103836,3173.299894809739,3901.218957089935,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
141,14058.2089899422,12480.756148667951,5608.674525352833,2735.6567604752877,1959.4411366103836,2796.9766365054697,4271.980172566432,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
142,11181.439743630512,11256.16259018735,5608.674525352855,2530.1000041154443,1959.4411366103836,2271.235760439313,4556.920463013478,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
