,Source,Sink,Time,Value
526,SCE,SCE,47,0.0
527,SCE,SCE,48,0.0
528,SCE,PGE_bay,25,0.0
529,SCE,PGE_bay,26,0.0
530,SCE,PGE_bay,27,0.0
531,SCE,PGE_bay,28,0.0
532,SCE,PGE_bay,29,0.0
533,SCE,PGE_bay,30,0.0
534,SCE,PGE_bay,31,0.0
535,SCE,PGE_bay,32,0.0
536,SCE,PGE_bay,33,0.0
537,SCE,PGE_bay,34,0.0
538,SCE,PGE_bay,35,0.0
539,SCE,PGE_bay,36,0.0
540,SCE,PGE_bay,37,0.0
541,SCE,PGE_bay,38,0.0
542,SCE,PGE_bay,39,0.0
543,SCE,PGE_bay,40,0.0
544,SCE,PGE_bay,41,0.0
545,SCE,PGE_bay,42,0.0
546,SCE,PGE_bay,43,0.0
547,SCE,PGE_bay,44,0.0
548,SCE,PGE_bay,45,0.0
549,SCE,PGE_bay,46,0.0
550,SCE,PGE_bay,47,0.0
551,SCE,PGE_bay,48,0.0
552,SCE,PGE_valley,25,0.0
553,SCE,PGE_valley,26,0.0
554,SCE,PGE_valley,27,0.0
555,SCE,PGE_valley,28,0.0
556,SCE,PGE_valley,29,0.0
557,SCE,PGE_valley,30,0.0
558,SCE,PGE_valley,31,0.0
559,SCE,PGE_valley,32,0.0
560,SCE,PGE_valley,33,0.0
561,SCE,PGE_valley,34,0.0
562,SCE,PGE_valley,35,0.0
563,SCE,PGE_valley,36,0.0
564,SCE,PGE_valley,37,0.0
565,SCE,PGE_valley,38,0.0
566,SCE,PGE_valley,39,0.0
567,SCE,PGE_valley,40,0.0
568,SCE,PGE_valley,41,0.0
569,SCE,PGE_valley,42,0.0
570,SCE,PGE_valley,43,0.0
571,SCE,PGE_valley,44,0.0
572,SCE,PGE_valley,45,0.0
573,SCE,PGE_valley,46,0.0
574,SCE,PGE_valley,47,0.0
575,SCE,PGE_valley,48,0.0
576,PGE_bay,SDGE,25,0.0
577,PGE_bay,SDGE,26,0.0
578,PGE_bay,SDGE,27,0.0
579,PGE_bay,SDGE,28,0.0
580,PGE_bay,SDGE,29,0.0
581,PGE_bay,SDGE,30,0.0
582,PGE_bay,SDGE,31,0.0
583,PGE_bay,SDGE,32,0.0
584,PGE_bay,SDGE,33,0.0
585,PGE_bay,SDGE,34,0.0
586,PGE_bay,SDGE,35,0.0
587,PGE_bay,SDGE,36,0.0
588,PGE_bay,SDGE,37,0.0
589,PGE_bay,SDGE,38,0.0
590,PGE_bay,SDGE,39,0.0
591,PGE_bay,SDGE,40,0.0
592,PGE_bay,SDGE,41,0.0
593,PGE_bay,SDGE,42,0.0
594,PGE_bay,SDGE,43,0.0
595,PGE_bay,SDGE,44,0.0
596,PGE_bay,SDGE,45,0.0
597,PGE_bay,SDGE,46,0.0
598,PGE_bay,SDGE,47,0.0
599,PGE_bay,SDGE,48,0.0
600,PGE_bay,SCE,25,0.0
601,PGE_bay,SCE,26,0.0
602,PGE_bay,SCE,27,0.0
603,PGE_bay,SCE,28,0.0
604,PGE_bay,SCE,29,0.0
605,PGE_bay,SCE,30,0.0
606,PGE_bay,SCE,31,0.0
607,PGE_bay,SCE,32,0.0
608,PGE_bay,SCE,33,0.0
609,PGE_bay,SCE,34,0.0
610,PGE_bay,SCE,35,0.0
611,PGE_bay,SCE,36,0.0
612,PGE_bay,SCE,37,0.0
613,PGE_bay,SCE,38,0.0
614,PGE_bay,SCE,39,0.0
615,PGE_bay,SCE,40,0.0
616,PGE_bay,SCE,41,0.0
617,PGE_bay,SCE,42,0.0
618,PGE_bay,SCE,43,0.0
619,PGE_bay,SCE,44,0.0
620,PGE_bay,SCE,45,0.0
621,PGE_bay,SCE,46,0.0
622,PGE_bay,SCE,47,0.0
623,PGE_bay,SCE,48,0.0
624,PGE_bay,PGE_bay,25,0.0
625,PGE_bay,PGE_bay,26,0.0
626,PGE_bay,PGE_bay,27,0.0
627,PGE_bay,PGE_bay,28,0.0
628,PGE_bay,PGE_bay,29,0.0
629,PGE_bay,PGE_bay,30,0.0
630,PGE_bay,PGE_bay,31,0.0
631,PGE_bay,PGE_bay,32,0.0
632,PGE_bay,PGE_bay,33,0.0
633,PGE_bay,PGE_bay,34,0.0
634,PGE_bay,PGE_bay,35,0.0
635,PGE_bay,PGE_bay,36,0.0
636,PGE_bay,PGE_bay,37,0.0
637,PGE_bay,PGE_bay,38,0.0
638,PGE_bay,PGE_bay,39,0.0
639,PGE_bay,PGE_bay,40,0.0
640,PGE_bay,PGE_bay,41,0.0
641,PGE_bay,PGE_bay,42,0.0
642,PGE_bay,PGE_bay,43,0.0
643,PGE_bay,PGE_bay,44,0.0
644,PGE_bay,PGE_bay,45,0.0
645,PGE_bay,PGE_bay,46,0.0
646,PGE_bay,PGE_bay,47,0.0
647,PGE_bay,PGE_bay,48,0.0
648,PGE_bay,PGE_valley,25,0.0
649,PGE_bay,PGE_valley,26,0.0
650,PGE_bay,PGE_valley,27,0.0
651,PGE_bay,PGE_valley,28,0.0
652,PGE_bay,PGE_valley,29,0.0
653,PGE_bay,PGE_valley,30,0.0
654,PGE_bay,PGE_valley,31,0.0
655,PGE_bay,PGE_valley,32,0.0
656,PGE_bay,PGE_valley,33,0.0
657,PGE_bay,PGE_valley,34,0.0
658,PGE_bay,PGE_valley,35,0.0
659,PGE_bay,PGE_valley,36,0.0
660,PGE_bay,PGE_valley,37,0.0
661,PGE_bay,PGE_valley,38,0.0
662,PGE_bay,PGE_valley,39,0.0
663,PGE_bay,PGE_valley,40,0.0
664,PGE_bay,PGE_valley,41,0.0
665,PGE_bay,PGE_valley,42,0.0
666,PGE_bay,PGE_valley,43,0.0
667,PGE_bay,PGE_valley,44,0.0
668,PGE_bay,PGE_valley,45,0.0
669,PGE_bay,PGE_valley,46,0.0
670,PGE_bay,PGE_valley,47,0.0
671,PGE_bay,PGE_valley,48,0.0
672,PGE_valley,SDGE,25,0.0
673,PGE_valley,SDGE,26,0.0
674,PGE_valley,SDGE,27,0.0
675,PGE_valley,SDGE,28,0.0
676,PGE_valley,SDGE,29,0.0
677,PGE_valley,SDGE,30,0.0
678,PGE_valley,SDGE,31,0.0
679,PGE_valley,SDGE,32,0.0
680,PGE_valley,SDGE,33,0.0
681,PGE_valley,SDGE,34,0.0
682,PGE_valley,SDGE,35,0.0
683,PGE_valley,SDGE,36,0.0
684,PGE_valley,SDGE,37,0.0
685,PGE_valley,SDGE,38,0.0
686,PGE_valley,SDGE,39,0.0
687,PGE_valley,SDGE,40,0.0
688,PGE_valley,SDGE,41,0.0
689,PGE_valley,SDGE,42,0.0
690,PGE_valley,SDGE,43,0.0
691,PGE_valley,SDGE,44,0.0
692,PGE_valley,SDGE,45,0.0
693,PGE_valley,SDGE,46,0.0
694,PGE_valley,SDGE,47,0.0
695,PGE_valley,SDGE,48,0.0
696,PGE_valley,SCE,25,3387.3164149928016
697,PGE_valley,SCE,26,3455.473032819206
698,PGE_valley,SCE,27,3301.2741986451033
699,PGE_valley,SCE,28,3065.683896320287
700,PGE_valley,SCE,29,3183.7759374671205
701,PGE_valley,SCE,30,3067.669608946186
702,PGE_valley,SCE,31,2880.7330771390475
703,PGE_valley,SCE,32,2868.601454571439
704,PGE_valley,SCE,33,2380.8299794721347
