,Generator,Zone,Time,NOX lb,SO2 lb,CO2 lb,N2O lb,CO2_equivelent lb
72,LMBEPK_2_UNITA1,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
73,LMBEPK_2_UNITA1,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
74,LMBEPK_2_UNITA1,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
75,LMBEPK_2_UNITA1,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
76,LMBEPK_2_UNITA1,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
77,LMBEPK_2_UNITA1,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
78,LMBEPK_2_UNITA1,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
79,LMBEPK_2_UNITA1,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
80,LMBEPK_2_UNITA1,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
81,LMBEPK_2_UNITA1,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
82,LMBEPK_2_UNITA1,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
83,LMBEPK_2_UNITA1,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
84,LMBEPK_2_UNITA1,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
85,LMBEPK_2_UNITA1,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
86,LMBEPK_2_UNITA1,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
87,LMBEPK_2_UNITA1,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
88,LMBEPK_2_UNITA1,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
89,LMBEPK_2_UNITA1,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
90,LMBEPK_2_UNITA1,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
91,LMBEPK_2_UNITA1,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
92,LMBEPK_2_UNITA1,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
93,LMBEPK_2_UNITA1,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
94,LMBEPK_2_UNITA1,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
95,LMBEPK_2_UNITA1,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
96,SGREGY_6_SANGER,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
97,SGREGY_6_SANGER,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
98,SGREGY_6_SANGER,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
99,SGREGY_6_SANGER,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
100,SGREGY_6_SANGER,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
101,SGREGY_6_SANGER,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
102,SGREGY_6_SANGER,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
103,SGREGY_6_SANGER,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
104,SGREGY_6_SANGER,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
105,SGREGY_6_SANGER,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
106,SGREGY_6_SANGER,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
107,SGREGY_6_SANGER,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
108,SGREGY_6_SANGER,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
109,SGREGY_6_SANGER,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
110,SGREGY_6_SANGER,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
111,SGREGY_6_SANGER,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
112,SGREGY_6_SANGER,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
113,SGREGY_6_SANGER,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
114,SGREGY_6_SANGER,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
115,SGREGY_6_SANGER,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
116,SGREGY_6_SANGER,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
117,SGREGY_6_SANGER,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
118,SGREGY_6_SANGER,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
119,SGREGY_6_SANGER,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
120,MALAGA_1_PL1X2,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
121,MALAGA_1_PL1X2,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
122,MALAGA_1_PL1X2,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
123,MALAGA_1_PL1X2,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
124,MALAGA_1_PL1X2,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
125,MALAGA_1_PL1X2,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
126,MALAGA_1_PL1X2,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
127,MALAGA_1_PL1X2,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
128,MALAGA_1_PL1X2,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
129,MALAGA_1_PL1X2,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
130,MALAGA_1_PL1X2,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
131,MALAGA_1_PL1X2,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
132,MALAGA_1_PL1X2,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
133,MALAGA_1_PL1X2,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
134,MALAGA_1_PL1X2,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
135,MALAGA_1_PL1X2,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
136,MALAGA_1_PL1X2,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
137,MALAGA_1_PL1X2,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
138,MALAGA_1_PL1X2,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
139,MALAGA_1_PL1X2,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
140,MALAGA_1_PL1X2,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
141,MALAGA_1_PL1X2,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
142,MALAGA_1_PL1X2,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
143,MALAGA_1_PL1X2,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
144,CLRMTK_1_QF,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
145,CLRMTK_1_QF,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
146,CLRMTK_1_QF,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
147,CLRMTK_1_QF,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
148,CLRMTK_1_QF,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
149,CLRMTK_1_QF,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
150,CLRMTK_1_QF,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
151,CLRMTK_1_QF,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
152,CLRMTK_1_QF,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
153,CLRMTK_1_QF,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
154,CLRMTK_1_QF,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
155,CLRMTK_1_QF,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
156,CLRMTK_1_QF,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
157,CLRMTK_1_QF,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
158,CLRMTK_1_QF,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
159,CLRMTK_1_QF,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
160,CLRMTK_1_QF,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
161,CLRMTK_1_QF,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
162,CLRMTK_1_QF,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
163,CLRMTK_1_QF,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
164,CLRMTK_1_QF,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
165,CLRMTK_1_QF,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
166,CLRMTK_1_QF,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
167,CLRMTK_1_QF,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
168,WOLFSK_1_UNITA1,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
169,WOLFSK_1_UNITA1,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
170,WOLFSK_1_UNITA1,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
171,WOLFSK_1_UNITA1,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
172,WOLFSK_1_UNITA1,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
173,WOLFSK_1_UNITA1,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
174,WOLFSK_1_UNITA1,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
175,WOLFSK_1_UNITA1,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
176,WOLFSK_1_UNITA1,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
177,WOLFSK_1_UNITA1,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
178,WOLFSK_1_UNITA1,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
179,WOLFSK_1_UNITA1,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
180,WOLFSK_1_UNITA1,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
181,WOLFSK_1_UNITA1,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
182,WOLFSK_1_UNITA1,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
183,WOLFSK_1_UNITA1,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
184,WOLFSK_1_UNITA1,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
185,WOLFSK_1_UNITA1,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
186,WOLFSK_1_UNITA1,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
187,WOLFSK_1_UNITA1,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
188,WOLFSK_1_UNITA1,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
189,WOLFSK_1_UNITA1,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
190,WOLFSK_1_UNITA1,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
191,WOLFSK_1_UNITA1,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
192,GRZZLY_1_BERKLY,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
193,GRZZLY_1_BERKLY,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
194,GRZZLY_1_BERKLY,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
195,GRZZLY_1_BERKLY,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
196,GRZZLY_1_BERKLY,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
197,GRZZLY_1_BERKLY,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
198,GRZZLY_1_BERKLY,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
199,GRZZLY_1_BERKLY,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
200,GRZZLY_1_BERKLY,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
201,GRZZLY_1_BERKLY,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
202,GRZZLY_1_BERKLY,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
203,GRZZLY_1_BERKLY,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
204,GRZZLY_1_BERKLY,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
205,GRZZLY_1_BERKLY,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
206,GRZZLY_1_BERKLY,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
207,GRZZLY_1_BERKLY,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
208,GRZZLY_1_BERKLY,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
209,GRZZLY_1_BERKLY,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
210,GRZZLY_1_BERKLY,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
211,GRZZLY_1_BERKLY,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
212,GRZZLY_1_BERKLY,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
213,GRZZLY_1_BERKLY,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
214,GRZZLY_1_BERKLY,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
215,GRZZLY_1_BERKLY,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
216,OROVIL_6_UNIT,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
217,OROVIL_6_UNIT,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
218,OROVIL_6_UNIT,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
219,OROVIL_6_UNIT,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
220,OROVIL_6_UNIT,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
221,OROVIL_6_UNIT,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
222,OROVIL_6_UNIT,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
223,OROVIL_6_UNIT,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
224,OROVIL_6_UNIT,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
225,OROVIL_6_UNIT,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
226,OROVIL_6_UNIT,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
227,OROVIL_6_UNIT,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
228,OROVIL_6_UNIT,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
229,OROVIL_6_UNIT,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
230,OROVIL_6_UNIT,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
231,OROVIL_6_UNIT,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
232,OROVIL_6_UNIT,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
233,OROVIL_6_UNIT,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
234,OROVIL_6_UNIT,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
235,OROVIL_6_UNIT,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
236,OROVIL_6_UNIT,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
237,OROVIL_6_UNIT,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
238,OROVIL_6_UNIT,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
239,OROVIL_6_UNIT,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
240,GRNLF2_1_UNIT,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
241,GRNLF2_1_UNIT,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
242,GRNLF2_1_UNIT,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
243,GRNLF2_1_UNIT,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
244,GRNLF2_1_UNIT,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
245,GRNLF2_1_UNIT,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
246,GRNLF2_1_UNIT,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
247,GRNLF2_1_UNIT,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
248,GRNLF2_1_UNIT,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
249,GRNLF2_1_UNIT,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
250,GRNLF2_1_UNIT,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
251,GRNLF2_1_UNIT,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
252,GRNLF2_1_UNIT,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
253,GRNLF2_1_UNIT,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
254,GRNLF2_1_UNIT,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
255,GRNLF2_1_UNIT,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
256,GRNLF2_1_UNIT,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
257,GRNLF2_1_UNIT,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
258,GRNLF2_1_UNIT,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
259,GRNLF2_1_UNIT,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
260,GRNLF2_1_UNIT,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
261,GRNLF2_1_UNIT,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
262,GRNLF2_1_UNIT,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
263,GRNLF2_1_UNIT,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
264,CHWCHL_1_UNIT,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
265,CHWCHL_1_UNIT,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
266,CHWCHL_1_UNIT,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
267,CHWCHL_1_UNIT,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
268,CHWCHL_1_UNIT,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
269,CHWCHL_1_UNIT,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
270,CHWCHL_1_UNIT,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
271,CHWCHL_1_UNIT,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
272,CHWCHL_1_UNIT,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
273,CHWCHL_1_UNIT,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
274,CHWCHL_1_UNIT,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
275,CHWCHL_1_UNIT,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
276,CHWCHL_1_UNIT,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
277,CHWCHL_1_UNIT,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
278,CHWCHL_1_UNIT,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
279,CHWCHL_1_UNIT,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
280,CHWCHL_1_UNIT,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
281,CHWCHL_1_UNIT,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
282,CHWCHL_1_UNIT,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
283,CHWCHL_1_UNIT,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
284,CHWCHL_1_UNIT,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
285,CHWCHL_1_UNIT,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
286,CHWCHL_1_UNIT,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
287,CHWCHL_1_UNIT,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
288,SCHLTE_1_PL1X3,PGE_valley,1,15.959999999999999,0.665,126012.446,0.266,126139.993
289,SCHLTE_1_PL1X3,PGE_valley,2,15.959999999999999,0.665,126012.446,0.266,126139.993
290,SCHLTE_1_PL1X3,PGE_valley,3,15.959999999999999,0.665,126012.446,0.266,126139.993
291,SCHLTE_1_PL1X3,PGE_valley,4,15.959999999999999,0.665,126012.446,0.266,126139.993
292,SCHLTE_1_PL1X3,PGE_valley,5,15.959999999999999,0.665,126012.446,0.266,126139.993
293,SCHLTE_1_PL1X3,PGE_valley,6,15.959999999999999,0.665,126012.446,0.266,126139.993
294,SCHLTE_1_PL1X3,PGE_valley,7,15.959999999999999,0.665,126012.446,0.266,126139.993
295,SCHLTE_1_PL1X3,PGE_valley,8,15.959999999999999,0.665,126012.446,0.266,126139.993
296,SCHLTE_1_PL1X3,PGE_valley,9,15.959999999999999,0.665,126012.446,0.266,126139.993
297,SCHLTE_1_PL1X3,PGE_valley,10,15.959999999999999,0.665,126012.446,0.266,126139.993
298,SCHLTE_1_PL1X3,PGE_valley,11,15.959999999999999,0.665,126012.446,0.266,126139.993
299,SCHLTE_1_PL1X3,PGE_valley,12,15.959999999999999,0.665,126012.446,0.266,126139.993
300,SCHLTE_1_PL1X3,PGE_valley,13,15.959999999999999,0.665,126012.446,0.266,126139.993
301,SCHLTE_1_PL1X3,PGE_valley,14,15.959999999999999,0.665,126012.446,0.266,126139.993
302,SCHLTE_1_PL1X3,PGE_valley,15,15.959999999999999,0.665,126012.446,0.266,126139.993
303,SCHLTE_1_PL1X3,PGE_valley,16,15.959999999999999,0.665,126012.446,0.266,126139.993
304,SCHLTE_1_PL1X3,PGE_valley,17,15.959999999999999,0.665,126012.446,0.266,126139.993
305,SCHLTE_1_PL1X3,PGE_valley,18,15.959999999999999,0.665,126012.446,0.266,126139.993
