,Generator,Time,Value,Zones
0,YUBACT_6_UNITA1,1,0.0,PGE_valley
1,YUBACT_6_UNITA1,2,0.0,PGE_valley
2,YUBACT_6_UNITA1,3,0.0,PGE_valley
3,YUBACT_6_UNITA1,4,0.0,PGE_valley
4,YUBACT_6_UNITA1,5,0.0,PGE_valley
5,YUBACT_6_UNITA1,6,0.0,PGE_valley
6,YUBACT_6_UNITA1,7,0.0,PGE_valley
7,YUBACT_6_UNITA1,8,0.0,PGE_valley
8,YUBACT_6_UNITA1,9,0.0,PGE_valley
9,YUBACT_6_UNITA1,10,0.0,PGE_valley
10,YUBACT_6_UNITA1,11,0.0,PGE_valley
11,YUBACT_6_UNITA1,12,0.0,PGE_valley
12,YUBACT_6_UNITA1,13,0.0,PGE_valley
13,YUBACT_6_UNITA1,14,0.0,PGE_valley
14,YUBACT_6_UNITA1,15,0.0,PGE_valley
15,YUBACT_6_UNITA1,16,0.0,PGE_valley
16,YUBACT_6_UNITA1,17,0.0,PGE_valley
17,YUBACT_6_UNITA1,18,0.0,PGE_valley
18,YUBACT_6_UNITA1,19,0.0,PGE_valley
19,YUBACT_6_UNITA1,20,0.0,PGE_valley
20,YUBACT_6_UNITA1,21,0.0,PGE_valley
21,YUBACT_6_UNITA1,22,0.0,PGE_valley
22,YUBACT_6_UNITA1,23,0.0,PGE_valley
23,YUBACT_6_UNITA1,24,0.0,PGE_valley
24,HENRTA_6_UNITA2,1,0.0,PGE_valley
25,HENRTA_6_UNITA2,2,0.0,PGE_valley
26,HENRTA_6_UNITA2,3,0.0,PGE_valley
27,HENRTA_6_UNITA2,4,0.0,PGE_valley
28,HENRTA_6_UNITA2,5,0.0,PGE_valley
29,HENRTA_6_UNITA2,6,0.0,PGE_valley
30,HENRTA_6_UNITA2,7,0.0,PGE_valley
31,HENRTA_6_UNITA2,8,0.0,PGE_valley
32,HENRTA_6_UNITA2,9,0.0,PGE_valley
33,HENRTA_6_UNITA2,10,0.0,PGE_valley
34,HENRTA_6_UNITA2,11,0.0,PGE_valley
35,HENRTA_6_UNITA2,12,0.0,PGE_valley
36,HENRTA_6_UNITA2,13,0.0,PGE_valley
37,HENRTA_6_UNITA2,14,0.0,PGE_valley
38,HENRTA_6_UNITA2,15,0.0,PGE_valley
39,HENRTA_6_UNITA2,16,0.0,PGE_valley
40,HENRTA_6_UNITA2,17,0.0,PGE_valley
41,HENRTA_6_UNITA2,18,0.0,PGE_valley
42,HENRTA_6_UNITA2,19,0.0,PGE_valley
43,HENRTA_6_UNITA2,20,0.0,PGE_valley
44,HENRTA_6_UNITA2,21,0.0,PGE_valley
45,HENRTA_6_UNITA2,22,0.0,PGE_valley
46,HENRTA_6_UNITA2,23,0.0,PGE_valley
47,HENRTA_6_UNITA2,24,0.0,PGE_valley
48,PNOCHE_1_PL1X2,1,0.0,PGE_valley
49,PNOCHE_1_PL1X2,2,0.0,PGE_valley
50,PNOCHE_1_PL1X2,3,0.0,PGE_valley
51,PNOCHE_1_PL1X2,4,0.0,PGE_valley
52,PNOCHE_1_PL1X2,5,0.0,PGE_valley
53,PNOCHE_1_PL1X2,6,0.0,PGE_valley
54,PNOCHE_1_PL1X2,7,0.0,PGE_valley
55,PNOCHE_1_PL1X2,8,0.0,PGE_valley
56,PNOCHE_1_PL1X2,9,0.0,PGE_valley
57,PNOCHE_1_PL1X2,10,0.0,PGE_valley
58,PNOCHE_1_PL1X2,11,0.0,PGE_valley
59,PNOCHE_1_PL1X2,12,0.0,PGE_valley
60,PNOCHE_1_PL1X2,13,0.0,PGE_valley
61,PNOCHE_1_PL1X2,14,0.0,PGE_valley
62,PNOCHE_1_PL1X2,15,0.0,PGE_valley
63,PNOCHE_1_PL1X2,16,0.0,PGE_valley
64,PNOCHE_1_PL1X2,17,0.0,PGE_valley
65,PNOCHE_1_PL1X2,18,0.0,PGE_valley
66,PNOCHE_1_PL1X2,19,0.0,PGE_valley
67,PNOCHE_1_PL1X2,20,0.0,PGE_valley
68,PNOCHE_1_PL1X2,21,0.0,PGE_valley
69,PNOCHE_1_PL1X2,22,0.0,PGE_valley
70,PNOCHE_1_PL1X2,23,0.0,PGE_valley
71,PNOCHE_1_PL1X2,24,0.0,PGE_valley
72,LMBEPK_2_UNITA1,1,0.0,PGE_valley
73,LMBEPK_2_UNITA1,2,0.0,PGE_valley
74,LMBEPK_2_UNITA1,3,0.0,PGE_valley
75,LMBEPK_2_UNITA1,4,0.0,PGE_valley
76,LMBEPK_2_UNITA1,5,0.0,PGE_valley
77,LMBEPK_2_UNITA1,6,0.0,PGE_valley
78,LMBEPK_2_UNITA1,7,0.0,PGE_valley
79,LMBEPK_2_UNITA1,8,0.0,PGE_valley
80,LMBEPK_2_UNITA1,9,0.0,PGE_valley
81,LMBEPK_2_UNITA1,10,0.0,PGE_valley
82,LMBEPK_2_UNITA1,11,0.0,PGE_valley
83,LMBEPK_2_UNITA1,12,0.0,PGE_valley
84,LMBEPK_2_UNITA1,13,0.0,PGE_valley
85,LMBEPK_2_UNITA1,14,0.0,PGE_valley
86,LMBEPK_2_UNITA1,15,0.0,PGE_valley
87,LMBEPK_2_UNITA1,16,0.0,PGE_valley
88,LMBEPK_2_UNITA1,17,0.0,PGE_valley
89,LMBEPK_2_UNITA1,18,0.0,PGE_valley
90,LMBEPK_2_UNITA1,19,0.0,PGE_valley
91,LMBEPK_2_UNITA1,20,0.0,PGE_valley
92,LMBEPK_2_UNITA1,21,0.0,PGE_valley
93,LMBEPK_2_UNITA1,22,0.0,PGE_valley
94,LMBEPK_2_UNITA1,23,0.0,PGE_valley
95,LMBEPK_2_UNITA1,24,0.0,PGE_valley
96,SGREGY_6_SANGER,1,0.0,PGE_valley
97,SGREGY_6_SANGER,2,0.0,PGE_valley
98,SGREGY_6_SANGER,3,0.0,PGE_valley
99,SGREGY_6_SANGER,4,0.0,PGE_valley
100,SGREGY_6_SANGER,5,0.0,PGE_valley
101,SGREGY_6_SANGER,6,0.0,PGE_valley
102,SGREGY_6_SANGER,7,0.0,PGE_valley
103,SGREGY_6_SANGER,8,0.0,PGE_valley
104,SGREGY_6_SANGER,9,0.0,PGE_valley
105,SGREGY_6_SANGER,10,0.0,PGE_valley
106,SGREGY_6_SANGER,11,0.0,PGE_valley
107,SGREGY_6_SANGER,12,0.0,PGE_valley
108,SGREGY_6_SANGER,13,0.0,PGE_valley
109,SGREGY_6_SANGER,14,0.0,PGE_valley
110,SGREGY_6_SANGER,15,0.0,PGE_valley
111,SGREGY_6_SANGER,16,0.0,PGE_valley
112,SGREGY_6_SANGER,17,0.0,PGE_valley
113,SGREGY_6_SANGER,18,0.0,PGE_valley
114,SGREGY_6_SANGER,19,0.0,PGE_valley
115,SGREGY_6_SANGER,20,0.0,PGE_valley
116,SGREGY_6_SANGER,21,0.0,PGE_valley
117,SGREGY_6_SANGER,22,0.0,PGE_valley
118,SGREGY_6_SANGER,23,0.0,PGE_valley
119,SGREGY_6_SANGER,24,0.0,PGE_valley
120,MALAGA_1_PL1X2,1,0.0,PGE_valley
121,MALAGA_1_PL1X2,2,0.0,PGE_valley
122,MALAGA_1_PL1X2,3,0.0,PGE_valley
123,MALAGA_1_PL1X2,4,0.0,PGE_valley
