,Zone,Time,Value
178,PGE_valley,35,1293.7147576909078
179,PGE_valley,36,1463.5918808328129
180,PGE_valley,37,1612.4626930485683
181,PGE_valley,38,1512.4543866827696
182,PGE_valley,39,1271.7951288984036
183,PGE_valley,40,765.8170309381052
184,PGE_valley,41,127.40784235642896
185,PGE_valley,42,0.0
186,PGE_valley,43,0.0
187,PGE_valley,44,0.0
188,PGE_valley,45,0.0
189,PGE_valley,46,0.0
190,PGE_valley,47,0.0
191,PGE_valley,48,0.0
