,Generator,Time,Value,Zones,Type,$/MWh
0,YUBACT_6_UNITA1,1,0.0,PGE_valley,Gas,50.5144
1,YUBACT_6_UNITA1,2,0.0,PGE_valley,Gas,50.5144
2,YUBACT_6_UNITA1,3,0.0,PGE_valley,Gas,50.5144
3,YUBACT_6_UNITA1,4,0.0,PGE_valley,Gas,50.5144
4,YUBACT_6_UNITA1,5,0.0,PGE_valley,Gas,50.5144
5,YUBACT_6_UNITA1,6,0.0,PGE_valley,Gas,50.5144
6,YUBACT_6_UNITA1,7,0.0,PGE_valley,Gas,50.5144
7,YUBACT_6_UNITA1,8,0.0,PGE_valley,Gas,50.5144
8,YUBACT_6_UNITA1,9,0.0,PGE_valley,Gas,50.5144
9,YUBACT_6_UNITA1,10,0.0,PGE_valley,Gas,50.5144
10,YUBACT_6_UNITA1,11,0.0,PGE_valley,Gas,50.5144
11,YUBACT_6_UNITA1,12,0.0,PGE_valley,Gas,50.5144
12,YUBACT_6_UNITA1,13,0.0,PGE_valley,Gas,50.5144
13,YUBACT_6_UNITA1,14,0.0,PGE_valley,Gas,50.5144
14,YUBACT_6_UNITA1,15,0.0,PGE_valley,Gas,50.5144
15,YUBACT_6_UNITA1,16,0.0,PGE_valley,Gas,50.5144
16,YUBACT_6_UNITA1,17,0.0,PGE_valley,Gas,50.5144
17,YUBACT_6_UNITA1,18,0.0,PGE_valley,Gas,50.5144
18,YUBACT_6_UNITA1,19,0.0,PGE_valley,Gas,50.5144
19,YUBACT_6_UNITA1,20,0.0,PGE_valley,Gas,50.5144
20,YUBACT_6_UNITA1,21,0.0,PGE_valley,Gas,50.5144
21,YUBACT_6_UNITA1,22,0.0,PGE_valley,Gas,50.5144
22,YUBACT_6_UNITA1,23,0.0,PGE_valley,Gas,50.5144
23,YUBACT_6_UNITA1,24,0.0,PGE_valley,Gas,50.5144
24,HENRTA_6_UNITA2,1,0.0,PGE_valley,Gas,34.5306
25,HENRTA_6_UNITA2,2,0.0,PGE_valley,Gas,34.5306
26,HENRTA_6_UNITA2,3,0.0,PGE_valley,Gas,34.5306
27,HENRTA_6_UNITA2,4,0.0,PGE_valley,Gas,34.5306
28,HENRTA_6_UNITA2,5,0.0,PGE_valley,Gas,34.5306
29,HENRTA_6_UNITA2,6,0.0,PGE_valley,Gas,34.5306
30,HENRTA_6_UNITA2,7,0.0,PGE_valley,Gas,34.5306
31,HENRTA_6_UNITA2,8,0.0,PGE_valley,Gas,34.5306
32,HENRTA_6_UNITA2,9,0.0,PGE_valley,Gas,34.5306
33,HENRTA_6_UNITA2,10,0.0,PGE_valley,Gas,34.5306
34,HENRTA_6_UNITA2,11,0.0,PGE_valley,Gas,34.5306
