,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,3650,2605.3215050359727,2616.1447453115584,1148.4337153957665,246.18545200648148,0.0,18.221911334096824
1,3651,2794.658244514423,2139.7608028134982,1377.7402669648075,198.9144363594868,9.047453272622226,145.87444675222372
2,3652,2918.9304896592803,2764.722063767697,718.759467485518,333.71588120812,0.0,76.97996142643328
3,3653,3013.3245888601277,2605.063755110242,712.3270050651303,198.67151566746585,0.0,127.62372185125395
4,3654,2671.0658906298668,2525.5471948937634,1009.216834945389,233.4166125770521,0.0,0.0
5,3655,2760.0571130097665,3153.223592064152,501.0286012123743,253.12301831127124,0.3964066191561351,0.0
6,3656,2232.6101891484445,2611.997430378041,991.7091618219982,251.16884472748052,0.0,61.293580982657346
7,3657,1984.533496812716,2259.091075103658,1427.5400848110776,287.4528935064818,0.0,0.0
8,3658,2373.709009233406,2320.8679550996285,1338.424383422212,267.0170698808668,0.0,0.0
9,3659,2199.8757612284658,2391.630021173434,1267.459078360916,217.4382672971951,4.659660885477098,42.963772017918046
10,3660,2920.179603803401,2243.3752371806568,1013.3263353138568,199.8766419884654,7.368645731571952,9.173054718088645
11,3661,2143.7815296316808,2477.3117441989925,1261.657804262274,249.6574825051758,0.0,0.0
12,3662,3422.29493064908,2513.8006060894245,1269.9517692104018,209.6465663322357,0.0,76.56045334607103
13,3663,2038.1031400539987,2318.91897718237,1211.9584872820496,158.25149823158702,0.0,0.0
14,3664,1718.2791874584025,2354.5093929618556,1377.6043385553921,381.4059782069658,0.0,0.0
15,3665,2455.1708256992747,2431.743156270758,1493.9736175521937,349.163857977327,0.0,0.0
16,3666,2367.121824945925,2194.80570160927,1348.984256599328,221.21487528580718,0.0,72.90848844672851
17,3667,2347.5922763514445,2346.201618824948,1140.5157281068934,386.5389039108734,0.0,27.521396569503388
18,3668,2295.6832794062343,2549.1098533184318,1469.7666236377866,376.65755726639685,0.0,0.0
19,3669,1582.3591028739565,2170.4001653859186,1870.749577093828,390.97449668998206,0.0,0.0
20,3670,2298.469993156436,2234.74557233376,1666.159289019337,397.1197854113013,0.0,0.0
21,3671,2532.76621792603,2224.743753807734,1650.4392118117496,200.08953465812849,0.0,0.0
22,3672,2337.011121061192,2660.348675583341,1728.032009463927,220.8643576271511,6.502436254613472,0.0
23,3673,2975.291902486503,2494.6963160847035,1603.3954826668987,241.7088969493053,13.160165569706216,195.08786959808575
24,3674,2322.421963525272,2551.2730076277294,1270.108173441087,166.19965521943658,0.0,0.0
25,3675,2549.202275359162,2724.8499291675575,1402.3072495934196,335.0501153994693,0.0,0.0
26,3676,2438.389688387768,2656.181959146336,1638.8285853119528,344.80083897092163,0.0,0.0
27,3677,2395.3134939320967,2610.414276520759,1587.5678959202044,399.19452691788484,0.0,0.0
28,3678,2561.789641031725,2332.352390772167,1538.5653003894145,330.1850815713361,0.0,0.0
29,3679,3309.1288077109302,2511.611569168095,1163.1479720579302,176.7636790433875,0.0,5.027621164173802
30,3680,2183.967540581263,2468.066979134528,1059.161333495651,219.05461396475403,0.0,66.5719861133501
31,3681,3040.884798712724,2235.894825352807,1076.4153344566776,268.02222951711053,32.80914611912176,63.20343327058985
32,3682,2275.5044322210474,2205.463516215143,1350.666606008821,178.9441339932835,41.269760348518645,42.72451147847935
33,3683,2559.105391131374,2340.4540168831772,1282.9580043710687,177.83587073552,30.59568852662296,0.0
34,3684,2322.225630907366,2302.2744220479153,1473.2827161421164,253.46451065425225,46.60590174349864,45.665737177919596
35,3685,2471.3781994215437,2433.666013377656,1401.1774150264573,310.6474041204061,39.824418186094974,28.184396925742302
36,3686,2327.4719414585165,2264.7674426564936,1543.2310760772893,235.8179562052488,38.685996122205,0.0
37,3687,1850.3357275417636,2363.8310778856217,1097.6572677998918,399.69463858578797,72.75765567205559,15.2674715507518
38,3688,1028.8783636681196,2342.9987588978242,883.4342106385197,326.29161509589716,0.0,250.22898806274623
39,3689,541.9621740404486,2650.791040180468,1273.8628006779647,375.9473995351132,69.92807163267176,18.557461451388285
40,3690,2255.2517637375395,2526.391179210605,1410.3687462491453,300.8352202802502,39.45006226409145,0.0
41,3691,2277.3947336615797,2569.390658758078,1245.9205684488268,223.84103388465093,43.20474555346864,0.0
42,3692,1573.7131958819255,2166.9494635966694,1530.4201091690122,188.78800801518818,0.0,214.8880859525631
43,3693,886.0967694583006,2096.944286832558,1513.6053938652765,160.27648837075157,0.0,0.0
44,3694,2169.4977270154413,2715.1780785668634,1345.7055529221445,252.6866748387941,38.24636224928826,0.0
45,3695,1712.074279608896,2314.6265522840263,1729.7016252535736,282.4275362126442,36.802864924697545,0.0
46,3696,2276.569340732923,2326.0094812299585,1680.2681810100214,317.40567090912975,33.96938861226208,41.496001153165395
47,3697,2155.839549991521,2214.0486526231234,1896.9568673281408,285.02810419918933,49.53654598525997,74.38811527818609
48,3698,2036.0191131847434,2306.346871891561,1745.0765917346164,258.01091940680715,66.09498320452582,47.752363507802755
49,3699,2862.60128925463,2284.487846082025,1520.0137393730372,329.63270138646436,55.593894944956865,49.34002067301679
50,3700,2110.799698675556,2448.585135313454,1604.1970317375394,360.7957253435922,38.893920746419376,11.765320768797608
51,3701,2101.8928161548115,2272.4913549213134,1730.020270706866,338.58286228235266,21.447723052478853,0.5848111314086069
52,3702,2912.1961680214263,2351.5104376007675,1451.8357624040914,288.23498037343006,35.125144020351875,5.6834887699239545
53,3703,2672.998661852726,2424.6981574969914,1869.832317121914,306.1770260476245,37.48166493885878,0.0
54,3704,2549.6781331907073,2520.2788299023414,1576.2039277833435,208.63623027403557,40.427465444459536,0.0
55,3705,3026.858432432287,2712.4872851157734,1533.6678500497615,248.0030789394121,43.37296021877629,32.37469686548146
56,3706,2623.181861990631,2553.182831194949,1452.6574745223309,225.87857971434502,47.15746139853138,0.0
57,3707,2789.5145973955123,2203.195875883942,1870.6247343942441,224.2947448717353,26.24120775944397,0.0
58,3708,1776.547420024166,2303.5310691358063,1657.3884127787423,261.9324455397931,43.61528286959837,0.0
59,3709,2067.8336793187364,1990.772454741637,1338.6659643045302,18.663539082096452,0.0,186.3141625174031
60,3710,2203.567739176587,2021.1870838366003,1982.4520444322945,118.75287744724022,1.6503579219141145,122.945864520299
61,3711,1967.640623334767,1919.227916132821,1712.680485061855,83.55292770250237,0.0,137.79859231024793
62,3712,1712.9111054294376,2147.184895349086,1455.475368769015,0.6839942720935674,6.4213430052480875,145.55039693134114
63,3713,1678.5164395087995,2353.33863752752,2055.3785887542513,220.67271861700863,0.0,171.6054022918839
64,3714,1552.8125196176786,2363.3832319469834,1770.0952465228736,0.0,0.7798946300945069,125.52326898612516
65,3715,1468.4512611758137,1973.37491402103,1646.0385156755688,0.0,0.0,144.6440388978385
66,3716,1291.4906381570036,2244.9235497350946,1474.4044023996046,0.0,0.0,141.0690571964587
67,3717,1582.2006917436236,2034.3603300950613,1656.2891834967538,0.0,0.0,86.05070933638962
68,3718,1958.069767369964,2155.781387372378,1667.0465309065082,0.0,5.3091606326212215,154.52475503278131
69,3719,2268.2007505015245,1538.7493667524202,1338.4590377798452,29.87762545230348,0.12575131951840746,182.90361249997997
70,3720,1575.7948171682917,1735.4256184658038,874.0708838870877,0.0,6.037211593269247,159.86157827013545
71,3721,1368.3200804224973,2142.597226304618,1160.3048517184518,0.0,4.62880540406854,92.055665398775
72,3722,1527.4484871121392,1925.6644727351393,1374.5097337115308,0.0,5.2444578941187,121.44791791212693
