,Generator,Zone,Time,NOX lb,SO2 lb,CO2 lb,N2O lb,CO2_equivelent lb
65,RATHDRUMPWR_CTG1,PNW,18,15.7872,0.0,121096.4352,0.0,121212.68640000002
66,RATHDRUMPWR_CTG1,PNW,19,19.734,0.0,151370.544,0.0,151515.858
67,RATHDRUMPWR_CTG1,PNW,20,19.734,0.0,151370.544,0.0,151515.858
68,RATHDRUMPWR_CTG1,PNW,21,19.734,0.0,151370.544,0.0,151515.858
69,RATHDRUMPWR_CTG1,PNW,22,19.734,0.0,151370.544,0.0,151515.858
70,RATHDRUMPWR_CTG1,PNW,23,19.734,0.0,151370.544,0.0,151515.858
71,RATHDRUMPWR_CTG1,PNW,24,7.8936,0.0,60548.2176,0.0,60606.34320000001
72,RATHDRUMPWR_STG1,PNW,1,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
73,RATHDRUMPWR_STG1,PNW,2,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
74,RATHDRUMPWR_STG1,PNW,3,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
75,RATHDRUMPWR_STG1,PNW,4,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
76,RATHDRUMPWR_STG1,PNW,5,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
77,RATHDRUMPWR_STG1,PNW,6,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
78,RATHDRUMPWR_STG1,PNW,7,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
79,RATHDRUMPWR_STG1,PNW,8,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
80,RATHDRUMPWR_STG1,PNW,9,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
81,RATHDRUMPWR_STG1,PNW,10,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
82,RATHDRUMPWR_STG1,PNW,11,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
83,RATHDRUMPWR_STG1,PNW,12,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
84,RATHDRUMPWR_STG1,PNW,13,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
85,RATHDRUMPWR_STG1,PNW,14,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
86,RATHDRUMPWR_STG1,PNW,15,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
87,RATHDRUMPWR_STG1,PNW,16,13.430999999999997,0.0,103023.09599999998,0.0,103121.99699999999
88,RATHDRUMPWR_STG1,PNW,17,10.744799999999998,0.0,82418.47679999997,0.0,82497.5976
89,RATHDRUMPWR_STG1,PNW,18,10.744799999999998,0.0,82418.47679999997,0.0,82497.5976
