,Generator,Time,Value,Zones
243,HERMISTON_PWR_CTG1,4,0.0,PNW
244,HERMISTON_PWR_CTG1,5,0.0,PNW
245,HERMISTON_PWR_CTG1,6,0.0,PNW
246,HERMISTON_PWR_CTG1,7,0.0,PNW
247,HERMISTON_PWR_CTG1,8,0.0,PNW
248,HERMISTON_PWR_CTG1,9,0.0,PNW
249,HERMISTON_PWR_CTG1,10,0.0,PNW
250,HERMISTON_PWR_CTG1,11,0.0,PNW
251,HERMISTON_PWR_CTG1,12,0.0,PNW
252,HERMISTON_PWR_CTG1,13,0.0,PNW
253,HERMISTON_PWR_CTG1,14,0.0,PNW
254,HERMISTON_PWR_CTG1,15,0.0,PNW
255,HERMISTON_PWR_CTG1,16,0.0,PNW
256,HERMISTON_PWR_CTG1,17,0.0,PNW
257,HERMISTON_PWR_CTG1,18,0.0,PNW
258,HERMISTON_PWR_CTG1,19,0.0,PNW
259,HERMISTON_PWR_CTG1,20,59.29096313743074,PNW
260,HERMISTON_PWR_CTG1,21,0.0,PNW
261,HERMISTON_PWR_CTG1,22,0.0,PNW
262,HERMISTON_PWR_CTG1,23,0.0,PNW
263,HERMISTON_PWR_CTG1,24,0.0,PNW
264,UNIV_OF_WA_TG2,1,0.0,PNW
265,UNIV_OF_WA_TG2,2,0.0,PNW
266,UNIV_OF_WA_TG2,3,0.0,PNW
267,UNIV_OF_WA_TG2,4,5.0,PNW
268,UNIV_OF_WA_TG2,5,0.0,PNW
269,UNIV_OF_WA_TG2,6,0.0,PNW
270,UNIV_OF_WA_TG2,7,0.0,PNW
271,UNIV_OF_WA_TG2,8,0.0,PNW
272,UNIV_OF_WA_TG2,9,0.0,PNW
273,UNIV_OF_WA_TG2,10,0.0,PNW
274,UNIV_OF_WA_TG2,11,0.0,PNW
275,UNIV_OF_WA_TG2,12,0.0,PNW
276,UNIV_OF_WA_TG2,13,0.0,PNW
277,UNIV_OF_WA_TG2,14,0.0,PNW
278,UNIV_OF_WA_TG2,15,0.0,PNW
279,UNIV_OF_WA_TG2,16,0.0,PNW
280,UNIV_OF_WA_TG2,17,0.0,PNW
281,UNIV_OF_WA_TG2,18,0.0,PNW
282,UNIV_OF_WA_TG2,19,0.0,PNW
283,UNIV_OF_WA_TG2,20,0.0,PNW
284,UNIV_OF_WA_TG2,21,0.0,PNW
285,UNIV_OF_WA_TG2,22,0.0,PNW
286,UNIV_OF_WA_TG2,23,0.0,PNW
287,UNIV_OF_WA_TG2,24,0.0,PNW
288,MARCH_POINT_STG1,1,0.0,PNW
289,MARCH_POINT_STG1,2,0.0,PNW
290,MARCH_POINT_STG1,3,0.0,PNW
291,MARCH_POINT_STG1,4,0.0,PNW
292,MARCH_POINT_STG1,5,27.0,PNW
293,MARCH_POINT_STG1,6,0.0,PNW
294,MARCH_POINT_STG1,7,0.0,PNW
295,MARCH_POINT_STG1,8,0.0,PNW
296,MARCH_POINT_STG1,9,0.0,PNW
297,MARCH_POINT_STG1,10,0.0,PNW
298,MARCH_POINT_STG1,11,0.0,PNW
299,MARCH_POINT_STG1,12,0.0,PNW
300,MARCH_POINT_STG1,13,0.0,PNW
301,MARCH_POINT_STG1,14,0.0,PNW
302,MARCH_POINT_STG1,15,0.0,PNW
303,MARCH_POINT_STG1,16,0.0,PNW
304,MARCH_POINT_STG1,17,0.0,PNW
305,MARCH_POINT_STG1,18,0.0,PNW
306,MARCH_POINT_STG1,19,0.0,PNW
307,MARCH_POINT_STG1,20,0.0,PNW
308,MARCH_POINT_STG1,21,0.0,PNW
309,MARCH_POINT_STG1,22,0.0,PNW
310,MARCH_POINT_STG1,23,0.0,PNW
311,MARCH_POINT_STG1,24,0.0,PNW
312,OSU_ENERGY_CENTER_CTG,1,0.0,PNW
313,OSU_ENERGY_CENTER_CTG,2,0.0,PNW
314,OSU_ENERGY_CENTER_CTG,3,0.0,PNW
315,OSU_ENERGY_CENTER_CTG,4,0.0,PNW
316,OSU_ENERGY_CENTER_CTG,5,0.0,PNW
317,OSU_ENERGY_CENTER_CTG,6,0.0,PNW
318,OSU_ENERGY_CENTER_CTG,7,0.0,PNW
319,OSU_ENERGY_CENTER_CTG,8,0.0,PNW
320,OSU_ENERGY_CENTER_CTG,9,0.0,PNW
321,OSU_ENERGY_CENTER_CTG,10,0.0,PNW
322,OSU_ENERGY_CENTER_CTG,11,0.0,PNW
323,OSU_ENERGY_CENTER_CTG,12,0.0,PNW
324,OSU_ENERGY_CENTER_CTG,13,0.0,PNW
325,OSU_ENERGY_CENTER_CTG,14,0.0,PNW
326,OSU_ENERGY_CENTER_CTG,15,0.0,PNW
327,OSU_ENERGY_CENTER_CTG,16,0.0,PNW
328,OSU_ENERGY_CENTER_CTG,17,5.5,PNW
329,OSU_ENERGY_CENTER_CTG,18,5.5,PNW
