,Generator,Time,Value,Zones,Type,$/MWh
0,HERMISTON_1,1,0.0,PNW,Gas,33.61982911038
1,HERMISTON_1,2,0.0,PNW,Gas,33.61982911038
2,HERMISTON_1,3,0.0,PNW,Gas,33.61982911038
3,HERMISTON_1,4,0.0,PNW,Gas,33.61982911038
4,HERMISTON_1,5,0.0,PNW,Gas,33.61982911038
5,HERMISTON_1,6,0.0,PNW,Gas,33.61982911038
6,HERMISTON_1,7,0.0,PNW,Gas,33.61982911038
7,HERMISTON_1,8,0.0,PNW,Gas,33.61982911038
8,HERMISTON_1,9,0.0,PNW,Gas,33.61982911038
9,HERMISTON_1,10,0.0,PNW,Gas,33.61982911038
10,HERMISTON_1,11,0.0,PNW,Gas,33.61982911038
11,HERMISTON_1,12,0.0,PNW,Gas,33.61982911038
12,HERMISTON_1,13,0.0,PNW,Gas,33.61982911038
13,HERMISTON_1,14,0.0,PNW,Gas,33.61982911038
14,HERMISTON_1,15,0.0,PNW,Gas,33.61982911038
15,HERMISTON_1,16,0.0,PNW,Gas,33.61982911038
16,HERMISTON_1,17,0.0,PNW,Gas,33.61982911038
17,HERMISTON_1,18,0.0,PNW,Gas,33.61982911038
18,HERMISTON_1,19,0.0,PNW,Gas,33.61982911038
19,HERMISTON_1,20,0.0,PNW,Gas,33.61982911038
20,HERMISTON_1,21,0.0,PNW,Gas,33.61982911038
21,HERMISTON_1,22,0.0,PNW,Gas,33.61982911038
22,HERMISTON_1,23,0.0,PNW,Gas,33.61982911038
23,HERMISTON_1,24,0.0,PNW,Gas,33.61982911038
24,MINT_FARM_1STG,1,0.0,PNW,Gas,34.49192911038
25,MINT_FARM_1STG,2,0.0,PNW,Gas,34.49192911038
26,MINT_FARM_1STG,3,0.0,PNW,Gas,34.49192911038
27,MINT_FARM_1STG,4,0.0,PNW,Gas,34.49192911038
28,MINT_FARM_1STG,5,0.0,PNW,Gas,34.49192911038
29,MINT_FARM_1STG,6,0.0,PNW,Gas,34.49192911038
30,MINT_FARM_1STG,7,0.0,PNW,Gas,34.49192911038
31,MINT_FARM_1STG,8,0.0,PNW,Gas,34.49192911038
32,MINT_FARM_1STG,9,0.0,PNW,Gas,34.49192911038
33,MINT_FARM_1STG,10,0.0,PNW,Gas,34.49192911038
34,MINT_FARM_1STG,11,0.0,PNW,Gas,34.49192911038
35,MINT_FARM_1STG,12,0.0,PNW,Gas,34.49192911038
36,MINT_FARM_1STG,13,0.0,PNW,Gas,34.49192911038
37,MINT_FARM_1STG,14,0.0,PNW,Gas,34.49192911038
38,MINT_FARM_1STG,15,0.0,PNW,Gas,34.49192911038
39,MINT_FARM_1STG,16,0.0,PNW,Gas,34.49192911038
40,MINT_FARM_1STG,17,0.0,PNW,Gas,34.49192911038
41,MINT_FARM_1STG,18,0.0,PNW,Gas,34.49192911038
42,MINT_FARM_1STG,19,0.0,PNW,Gas,34.49192911038
43,MINT_FARM_1STG,20,0.0,PNW,Gas,34.49192911038
44,MINT_FARM_1STG,21,0.0,PNW,Gas,34.49192911038
45,MINT_FARM_1STG,22,0.0,PNW,Gas,34.49192911038
46,MINT_FARM_1STG,23,0.0,PNW,Gas,34.49192911038
47,MINT_FARM_1STG,24,0.0,PNW,Gas,34.49192911038
48,HERMISTON_PWR_CTG2,1,0.0,PNW,Gas,33.00422911038
49,HERMISTON_PWR_CTG2,2,0.0,PNW,Gas,33.00422911038
50,HERMISTON_PWR_CTG2,3,0.0,PNW,Gas,33.00422911038
51,HERMISTON_PWR_CTG2,4,0.0,PNW,Gas,33.00422911038
52,HERMISTON_PWR_CTG2,5,0.0,PNW,Gas,33.00422911038
53,HERMISTON_PWR_CTG2,6,0.0,PNW,Gas,33.00422911038
54,HERMISTON_PWR_CTG2,7,0.0,PNW,Gas,33.00422911038
55,HERMISTON_PWR_CTG2,8,0.0,PNW,Gas,33.00422911038
56,HERMISTON_PWR_CTG2,9,0.0,PNW,Gas,33.00422911038
57,HERMISTON_PWR_CTG2,10,0.0,PNW,Gas,33.00422911038
58,HERMISTON_PWR_CTG2,11,0.0,PNW,Gas,33.00422911038
59,HERMISTON_PWR_CTG2,12,0.0,PNW,Gas,33.00422911038
60,HERMISTON_PWR_CTG2,13,0.0,PNW,Gas,33.00422911038
61,HERMISTON_PWR_CTG2,14,0.0,PNW,Gas,33.00422911038
62,HERMISTON_PWR_CTG2,15,0.0,PNW,Gas,33.00422911038
63,HERMISTON_PWR_CTG2,16,0.0,PNW,Gas,33.00422911038
64,HERMISTON_PWR_CTG2,17,0.0,PNW,Gas,33.00422911038
65,HERMISTON_PWR_CTG2,18,0.0,PNW,Gas,33.00422911038
66,HERMISTON_PWR_CTG2,19,0.0,PNW,Gas,33.00422911038
67,HERMISTON_PWR_CTG2,20,0.0,PNW,Gas,33.00422911038
68,HERMISTON_PWR_CTG2,21,0.0,PNW,Gas,33.00422911038
69,HERMISTON_PWR_CTG2,22,0.0,PNW,Gas,33.00422911038
70,HERMISTON_PWR_CTG2,23,0.0,PNW,Gas,33.00422911038
71,HERMISTON_PWR_CTG2,24,0.0,PNW,Gas,33.00422911038
72,CHEHALIS_CT1,1,0.0,PNW,Gas,35.10752911038
73,CHEHALIS_CT1,2,0.0,PNW,Gas,35.10752911038
74,CHEHALIS_CT1,3,0.0,PNW,Gas,35.10752911038
75,CHEHALIS_CT1,4,0.0,PNW,Gas,35.10752911038
76,CHEHALIS_CT1,5,0.0,PNW,Gas,35.10752911038
77,CHEHALIS_CT1,6,0.0,PNW,Gas,35.10752911038
78,CHEHALIS_CT1,7,0.0,PNW,Gas,35.10752911038
79,CHEHALIS_CT1,8,0.0,PNW,Gas,35.10752911038
80,CHEHALIS_CT1,9,0.0,PNW,Gas,35.10752911038
81,CHEHALIS_CT1,10,0.0,PNW,Gas,35.10752911038
82,CHEHALIS_CT1,11,0.0,PNW,Gas,35.10752911038
83,CHEHALIS_CT1,12,0.0,PNW,Gas,35.10752911038
84,CHEHALIS_CT1,13,0.0,PNW,Gas,35.10752911038
85,CHEHALIS_CT1,14,0.0,PNW,Gas,35.10752911038
86,CHEHALIS_CT1,15,0.0,PNW,Gas,35.10752911038
87,CHEHALIS_CT1,16,0.0,PNW,Gas,35.10752911038
88,CHEHALIS_CT1,17,0.0,PNW,Gas,35.10752911038
89,CHEHALIS_CT1,18,0.0,PNW,Gas,35.10752911038
90,CHEHALIS_CT1,19,0.0,PNW,Gas,35.10752911038
91,CHEHALIS_CT1,20,0.0,PNW,Gas,35.10752911038
92,CHEHALIS_CT1,21,0.0,PNW,Gas,35.10752911038
93,CHEHALIS_CT1,22,0.0,PNW,Gas,35.10752911038
94,CHEHALIS_CT1,23,0.0,PNW,Gas,35.10752911038
95,CHEHALIS_CT1,24,0.0,PNW,Gas,35.10752911038
96,SUMAS_GEN1,1,0.0,PNW,Gas,40.186229110380005
97,SUMAS_GEN1,2,0.0,PNW,Gas,40.186229110380005
98,SUMAS_GEN1,3,0.0,PNW,Gas,40.186229110380005
99,SUMAS_GEN1,4,0.0,PNW,Gas,40.186229110380005
100,SUMAS_GEN1,5,0.0,PNW,Gas,40.186229110380005
101,SUMAS_GEN1,6,0.0,PNW,Gas,40.186229110380005
102,SUMAS_GEN1,7,0.0,PNW,Gas,40.186229110380005
103,SUMAS_GEN1,8,0.0,PNW,Gas,40.186229110380005
104,SUMAS_GEN1,9,0.0,PNW,Gas,40.186229110380005
105,SUMAS_GEN1,10,0.0,PNW,Gas,40.186229110380005
106,SUMAS_GEN1,11,0.0,PNW,Gas,40.186229110380005
107,SUMAS_GEN1,12,0.0,PNW,Gas,40.186229110380005
108,SUMAS_GEN1,13,0.0,PNW,Gas,40.186229110380005
109,SUMAS_GEN1,14,0.0,PNW,Gas,40.186229110380005
110,SUMAS_GEN1,15,0.0,PNW,Gas,40.186229110380005
111,SUMAS_GEN1,16,0.0,PNW,Gas,40.186229110380005
112,SUMAS_GEN1,17,0.0,PNW,Gas,40.186229110380005
113,SUMAS_GEN1,18,0.0,PNW,Gas,40.186229110380005
114,SUMAS_GEN1,19,0.0,PNW,Gas,40.186229110380005
115,SUMAS_GEN1,20,0.0,PNW,Gas,40.186229110380005
116,SUMAS_GEN1,21,0.0,PNW,Gas,40.186229110380005
117,SUMAS_GEN1,22,0.0,PNW,Gas,40.186229110380005
118,SUMAS_GEN1,23,0.0,PNW,Gas,40.186229110380005
119,SUMAS_GEN1,24,0.0,PNW,Gas,40.186229110380005
120,COYOTE_SPRINGS_1_GEN_2,1,0.0,PNW,Gas,67.8369291309
