,Generator,Time,Value,Zones,Type,$/MWh
0,MISSIX_1_QF,1,0.0,PGE_valley,Gas,34.3908
1,MISSIX_1_QF,2,0.0,PGE_valley,Gas,34.3908
2,MISSIX_1_QF,3,0.0,PGE_valley,Gas,34.3908
3,MISSIX_1_QF,4,0.0,PGE_valley,Gas,34.3908
4,MISSIX_1_QF,5,0.0,PGE_valley,Gas,34.3908
5,MISSIX_1_QF,6,0.0,PGE_valley,Gas,34.3908
6,MISSIX_1_QF,7,0.0,PGE_valley,Gas,34.3908
7,MISSIX_1_QF,8,0.0,PGE_valley,Gas,34.3908
8,MISSIX_1_QF,9,0.0,PGE_valley,Gas,34.3908
9,MISSIX_1_QF,10,0.0,PGE_valley,Gas,34.3908
10,MISSIX_1_QF,11,0.0,PGE_valley,Gas,34.3908
11,MISSIX_1_QF,12,0.0,PGE_valley,Gas,34.3908
12,MISSIX_1_QF,13,0.0,PGE_valley,Gas,34.3908
13,MISSIX_1_QF,14,0.0,PGE_valley,Gas,34.3908
14,MISSIX_1_QF,15,0.0,PGE_valley,Gas,34.3908
15,MISSIX_1_QF,16,0.0,PGE_valley,Gas,34.3908
16,MISSIX_1_QF,17,0.0,PGE_valley,Gas,34.3908
17,MISSIX_1_QF,18,0.0,PGE_valley,Gas,34.3908
18,MISSIX_1_QF,19,0.0,PGE_valley,Gas,34.3908
19,MISSIX_1_QF,20,0.0,PGE_valley,Gas,34.3908
20,MISSIX_1_QF,21,0.0,PGE_valley,Gas,34.3908
21,MISSIX_1_QF,22,0.0,PGE_valley,Gas,34.3908
22,MISSIX_1_QF,23,0.0,PGE_valley,Gas,34.3908
23,MISSIX_1_QF,24,0.0,PGE_valley,Gas,34.3908
24,SGREGY_6_SANGER,1,0.0,PGE_valley,Gas,37.6528
25,SGREGY_6_SANGER,2,0.0,PGE_valley,Gas,37.6528
26,SGREGY_6_SANGER,3,0.0,PGE_valley,Gas,37.6528
27,SGREGY_6_SANGER,4,0.0,PGE_valley,Gas,37.6528
28,SGREGY_6_SANGER,5,0.0,PGE_valley,Gas,37.6528
29,SGREGY_6_SANGER,6,0.0,PGE_valley,Gas,37.6528
30,SGREGY_6_SANGER,7,0.0,PGE_valley,Gas,37.6528
31,SGREGY_6_SANGER,8,0.0,PGE_valley,Gas,37.6528
32,SGREGY_6_SANGER,9,0.0,PGE_valley,Gas,37.6528
33,SGREGY_6_SANGER,10,0.0,PGE_valley,Gas,37.6528
34,SGREGY_6_SANGER,11,0.0,PGE_valley,Gas,37.6528
35,SGREGY_6_SANGER,12,0.0,PGE_valley,Gas,37.6528
36,SGREGY_6_SANGER,13,0.0,PGE_valley,Gas,37.6528
37,SGREGY_6_SANGER,14,0.0,PGE_valley,Gas,37.6528
38,SGREGY_6_SANGER,15,0.0,PGE_valley,Gas,37.6528
39,SGREGY_6_SANGER,16,0.0,PGE_valley,Gas,37.6528
40,SGREGY_6_SANGER,17,0.0,PGE_valley,Gas,37.6528
41,SGREGY_6_SANGER,18,0.0,PGE_valley,Gas,37.6528
42,SGREGY_6_SANGER,19,0.0,PGE_valley,Gas,37.6528
43,SGREGY_6_SANGER,20,0.0,PGE_valley,Gas,37.6528
44,SGREGY_6_SANGER,21,0.0,PGE_valley,Gas,37.6528
45,SGREGY_6_SANGER,22,0.0,PGE_valley,Gas,37.6528
46,SGREGY_6_SANGER,23,0.0,PGE_valley,Gas,37.6528
47,SGREGY_6_SANGER,24,0.0,PGE_valley,Gas,37.6528
48,SLACK1,1,0.0,PGE_valley,Slack,700.0
49,SLACK1,2,0.0,PGE_valley,Slack,700.0
50,SLACK1,3,0.0,PGE_valley,Slack,700.0
51,SLACK1,4,0.0,PGE_valley,Slack,700.0
52,SLACK1,5,0.0,PGE_valley,Slack,700.0
53,SLACK1,6,0.0,PGE_valley,Slack,700.0
54,SLACK1,7,0.0,PGE_valley,Slack,700.0
55,SLACK1,8,0.0,PGE_valley,Slack,700.0
56,SLACK1,9,0.0,PGE_valley,Slack,700.0
57,SLACK1,10,0.0,PGE_valley,Slack,700.0
58,SLACK1,11,0.0,PGE_valley,Slack,700.0
59,SLACK1,12,0.0,PGE_valley,Slack,700.0
60,SLACK1,13,0.0,PGE_valley,Slack,700.0
61,SLACK1,14,0.0,PGE_valley,Slack,700.0
62,SLACK1,15,0.0,PGE_valley,Slack,700.0
63,SLACK1,16,0.0,PGE_valley,Slack,700.0
64,SLACK1,17,0.0,PGE_valley,Slack,700.0
65,SLACK1,18,0.0,PGE_valley,Slack,700.0
66,SLACK1,19,0.0,PGE_valley,Slack,700.0
67,SLACK1,20,0.0,PGE_valley,Slack,700.0
68,SLACK1,21,0.0,PGE_valley,Slack,700.0
69,SLACK1,22,0.0,PGE_valley,Slack,700.0
70,SLACK1,23,0.0,PGE_valley,Slack,700.0
71,SLACK1,24,0.0,PGE_valley,Slack,700.0
72,CHWCHL_1_UNIT,1,0.0,PGE_valley,Gas,40.8682
73,CHWCHL_1_UNIT,2,0.0,PGE_valley,Gas,40.8682
74,CHWCHL_1_UNIT,3,0.0,PGE_valley,Gas,40.8682
75,CHWCHL_1_UNIT,4,0.0,PGE_valley,Gas,40.8682
76,CHWCHL_1_UNIT,5,0.0,PGE_valley,Gas,40.8682
77,CHWCHL_1_UNIT,6,0.0,PGE_valley,Gas,40.8682
78,CHWCHL_1_UNIT,7,0.0,PGE_valley,Gas,40.8682
