,Zone,Time,Value
224,PNW,225,0.0
225,PNW,226,0.0
226,PNW,227,0.0
227,PNW,228,0.0
228,PNW,229,0.0
229,PNW,230,0.0
230,PNW,231,0.0
231,PNW,232,0.0
232,PNW,233,0.0
233,PNW,234,0.0
234,PNW,235,0.0
235,PNW,236,0.0
236,PNW,237,0.0
237,PNW,238,0.0
238,PNW,239,0.0
239,PNW,240,0.0
240,PNW,241,0.0
241,PNW,242,0.0
242,PNW,243,0.0
243,PNW,244,0.0
244,PNW,245,0.0
245,PNW,246,0.0
246,PNW,247,0.0
247,PNW,248,0.0
248,PNW,249,0.0
249,PNW,250,0.0
250,PNW,251,0.0
251,PNW,252,0.0
252,PNW,253,0.0
253,PNW,254,0.0
254,PNW,255,0.0
255,PNW,256,0.0
256,PNW,257,0.0
257,PNW,258,0.0
258,PNW,259,0.0
259,PNW,260,0.0
260,PNW,261,0.0
261,PNW,262,0.0
262,PNW,263,0.0
263,PNW,264,0.0
264,PNW,265,0.0
265,PNW,266,0.0
266,PNW,267,0.0
267,PNW,268,0.0
268,PNW,269,0.0
269,PNW,270,0.0
270,PNW,271,0.0
271,PNW,272,0.0
272,PNW,273,0.0
273,PNW,274,0.0
274,PNW,275,0.0
275,PNW,276,0.0
276,PNW,277,0.0
277,PNW,278,0.0
278,PNW,279,0.0
279,PNW,280,0.0
280,PNW,281,0.0
281,PNW,282,0.0
282,PNW,283,0.0
283,PNW,284,0.0
284,PNW,285,0.0
285,PNW,286,0.0
286,PNW,287,0.0
287,PNW,288,0.0
