,0
0,4325431.801703049
1,2821627.0003710683
2,1276335.8734026556
3,499708.0532871691
4,95945.36087298453
5,94824.0
6,94824.0
7,94824.0
8,94824.0
9,94824.0
10,94824.0
11,94824.0
