,fd1,fd2,fd3,fd4,fd5,fd6,fd7
0,14328.0,14328.0,14328.0,14328.0,14328.0,14328.0,14328.0
1,11649.566084237345,11649.566084237345,11649.566084237345,11649.566084237345,11649.566084237345,11649.566084237345,11649.566084237345
2,9098.487846169499,9098.487846169499,9098.487846169499,9098.487846169499,9098.487846169499,9098.487846169499,9098.487846169499
3,8081.15468782,8081.15468782,8081.15468782,8081.15468782,8081.15468782,8081.15468782,8081.15468782
4,7015.520430775144,7015.520430775144,7015.520430775144,7015.520430775144,7015.520430775144,7015.520430775144,7015.520430775144
5,6058.764259695306,6058.764259695306,6058.764259695306,6058.764259695306,6058.764259695306,6058.764259695306,6058.764259695306
6,5243.017403811138,5243.017403811138,5243.017403811138,5243.017403811138,5243.017403811138,5243.017403811138,5243.017403811138
7,4539.474547482359,4539.474547482359,4539.474547482359,4539.474547482359,4539.474547482359,4539.474547482359,4539.474547482359
8,3943.1144341029176,3943.1144341029176,3943.1144341029176,3943.1144341029176,3943.1144341029176,3943.1144341029176,3943.1144341029176
9,3403.888718568967,3403.888718568967,3403.888718568967,3403.888718568967,3403.888718568967,3403.888718568967,3403.888718568967
10,2975.725972579953,2975.725972579953,2975.725972579953,2975.725972579953,2975.725972579953,2975.725972579953,2975.725972579953
11,2573.3189910341894,2573.3189910341894,2573.3189910341894,2573.3189910341894,2573.3189910341894,2573.3189910341894,2573.3189910341894
12,2245.0633806080486,2245.0633806080486,2245.0633806080486,2245.0633806080486,2245.0633806080486,2245.0633806080486,2245.0633806080486
13,2059.74870180834,2059.74870180834,2059.74870180834,2059.74870180834,2059.74870180834,2059.74870180834,2059.74870180834
14,1816.71494228151,1816.71494228151,1816.71494228151,1816.71494228151,1816.71494228151,1816.71494228151,1816.71494228151
15,1342.1416912514446,1342.1416912514446,1342.1416912514446,1342.1416912514446,1342.1416912514446,1342.1416912514446,1342.1416912514446
16,965.4832542429701,965.4832542429701,965.4832542429701,965.4832542429701,965.4832542429701,965.4832542429701,965.4832542429701
17,667.2110784804983,667.2110784804983,667.2110784804983,667.2110784804983,667.2110784804983,667.2110784804983,667.2110784804983
18,652.0775854330113,652.0775854330113,652.0775854330113,652.0775854330113,652.0775854330113,652.0775854330113,652.0775854330113
19,855.6704044268374,855.6704044268374,855.6704044268374,855.6704044268374,855.6704044268374,855.6704044268374,855.6704044268374
20,2519.655793394345,2519.655793394345,2519.655793394345,2519.655793394345,2519.655793394345,2519.655793394345,2519.655793394345
21,2377.988620222243,2377.988620222243,2377.988620222243,2377.988620222243,2377.988620222243,2377.988620222243,2377.988620222243
22,2400.175531189738,2400.175531189738,2400.175531189738,2400.175531189738,2400.175531189738,2400.175531189738,2400.175531189738
23,3527.10593597182,3527.10593597182,3527.10593597182,3527.10593597182,3527.10593597182,3527.10593597182,3527.10593597182
24,4364.192981135231,4364.192981135231,4364.192981135231,4364.192981135231,4364.192981135231,4364.192981135231,4364.192981135231
25,4301.628013535533,4301.628013535533,4301.628013535533,4301.628013535533,4301.628013535533,4301.628013535533,4301.628013535533
26,4236.0808609892465,4236.0808609892465,4236.0808609892465,4236.0808609892465,4236.0808609892465,4236.0808609892465,4236.0808609892465
27,3948.2448334828905,3948.2448334828905,3948.2448334828905,3948.2448334828905,3948.2448334828905,3948.2448334828905,3948.2448334828905
28,3618.932387880445,3618.932387880445,3618.932387880445,3618.932387880445,3618.932387880445,3618.932387880445,3618.932387880445
29,3298.272993720349,3298.272993720349,3298.272993720349,3298.272993720349,3298.272993720349,3298.272993720349,3298.272993720349
30,2300.2820390141724,2300.2820390141724,2300.2820390141724,2300.2820390141724,2300.2820390141724,2300.2820390141724,2300.2820390141724
31,2085.268862074361,2085.268862074361,2085.268862074361,2085.268862074361,2085.268862074361,2085.268862074361,2085.268862074361
32,1846.3445954797241,1846.3445954797241,1846.3445954797241,1846.3445954797241,1846.3445954797241,1846.3445954797241,1846.3445954797241
33,1727.1366238026526,1727.1366238026526,1727.1366238026526,1727.1366238026526,1727.1366238026526,1727.1366238026526,1727.1366238026526
34,1572.6815275111537,1572.6815275111537,1572.6815275111537,1572.6815275111537,1572.6815275111537,1572.6815275111537,1572.6815275111537
35,1420.680984517288,1420.680984517288,1420.680984517288,1420.680984517288,1420.680984517288,1420.680984517288,1420.680984517288
36,1301.1649727616443,1301.1649727616443,1301.1649727616443,1301.1649727616443,1301.1649727616443,1301.1649727616443,1301.1649727616443
37,1168.7639148578262,1168.7639148578262,1168.7639148578262,1168.7639148578262,1168.7639148578262,1168.7639148578262,1168.7639148578262
38,1052.3764665489318,1052.3764665489318,1052.3764665489318,1052.3764665489318,1052.3764665489318,1052.3764665489318,1052.3764665489318
39,951.2724292263812,951.2724292263812,951.2724292263812,951.2724292263812,951.2724292263812,951.2724292263812,951.2724292263812
40,845.0495616053624,845.0495616053624,845.0495616053624,845.0495616053624,845.0495616053624,845.0495616053624,845.0495616053624
41,744.6265075680793,744.6265075680793,744.6265075680793,744.6265075680793,744.6265075680793,744.6265075680793,744.6265075680793
42,664.8567320678754,664.8567320678754,664.8567320678754,664.8567320678754,664.8567320678754,664.8567320678754,664.8567320678754
43,593.9164772214082,593.9164772214082,593.9164772214082,593.9164772214082,593.9164772214082,593.9164772214082,593.9164772214082
44,518.120888855102,518.120888855102,518.120888855102,518.120888855102,518.120888855102,518.120888855102,518.120888855102
45,486.1938206527985,486.1938206527985,486.1938206527985,486.1938206527985,486.1938206527985,486.1938206527985,486.1938206527985
46,498.8413432260104,498.8413432260104,498.8413432260104,498.8413432260104,498.8413432260104,498.8413432260104,498.8413432260104
47,430.03422061523884,430.03422061523884,430.03422061523884,430.03422061523884,430.03422061523884,430.03422061523884,430.03422061523884
48,387.2373882052604,387.2373882052604,387.2373882052604,387.2373882052604,387.2373882052604,387.2373882052604,387.2373882052604
49,383.9153379088617,383.9153379088617,383.9153379088617,383.9153379088617,383.9153379088617,383.9153379088617,383.9153379088617
50,360.92140970834737,360.92140970834737,360.92140970834737,360.92140970834737,360.92140970834737,360.92140970834737,360.92140970834737
51,343.1021461973736,343.1021461973736,343.1021461973736,343.1021461973736,343.1021461973736,343.1021461973736,343.1021461973736
52,332.0669892533799,332.0669892533799,332.0669892533799,332.0669892533799,332.0669892533799,332.0669892533799,332.0669892533799
53,326.7405406151206,326.7405406151206,326.7405406151206,326.7405406151206,326.7405406151206,326.7405406151206,326.7405406151206
