,fd1,fd2,fd3,fd4,fd5,fd6,fd7
0,5433.42225552832,5433.42225552832,5433.42225552832,5433.42225552832,5433.42225552832,5433.42225552832,5433.42225552832
1,8763.088932137996,8763.088932137996,8763.088932137996,8763.088932137996,8763.088932137996,8763.088932137996,8763.088932137996
2,440.85452219784776,440.85452219784776,440.85452219784776,440.85452219784776,440.85452219784776,440.85452219784776,440.85452219784776
3,3494.9983194298043,3494.9983194298043,3494.9983194298043,3494.9983194298043,3494.9983194298043,3494.9983194298043,3494.9983194298043
4,2091.8547718116215,2091.8547718116215,2091.8547718116215,2091.8547718116215,2091.8547718116215,2091.8547718116215,2091.8547718116215
5,1509.2270862388368,1509.2270862388368,1509.2270862388368,1509.2270862388368,1509.2270862388368,1509.2270862388368,1509.2270862388368
6,995.5217093525229,995.5217093525229,995.5217093525229,995.5217093525229,995.5217093525229,995.5217093525229,995.5217093525229
7,590.0496943061961,590.0496943061961,590.0496943061961,590.0496943061961,590.0496943061961,590.0496943061961,590.0496943061961
8,750.1731344461534,750.1731344461534,750.1731344461534,750.1731344461534,750.1731344461534,750.1731344461534,750.1731344461534
9,534.2054768706671,534.2054768706671,534.2054768706671,534.2054768706671,534.2054768706671,534.2054768706671,534.2054768706671
10,505.8354883155416,505.8354883155416,505.8354883155416,505.8354883155416,505.8354883155416,505.8354883155416,505.8354883155416
11,631.8560779821522,631.8560779821522,631.8560779821522,631.8560779821522,631.8560779821522,631.8560779821522,631.8560779821522
12,367.15909410178654,367.15909410178654,367.15909410178654,367.15909410178654,367.15909410178654,367.15909410178654,367.15909410178654
13,364.35664597658473,364.35664597658473,364.35664597658473,364.35664597658473,364.35664597658473,364.35664597658473,364.35664597658473
14,419.70179730762567,419.70179730762567,419.70179730762567,419.70179730762567,419.70179730762567,419.70179730762567,419.70179730762567
15,386.2131820398027,386.2131820398027,386.2131820398027,386.2131820398027,386.2131820398027,386.2131820398027,386.2131820398027
16,371.676282175742,371.676282175742,371.676282175742,371.676282175742,371.676282175742,371.676282175742,371.676282175742
17,373.9796641964559,373.9796641964559,373.9796641964559,373.9796641964559,373.9796641964559,373.9796641964559,373.9796641964559
18,376.3854187514237,376.3854187514237,376.3854187514237,376.3854187514237,376.3854187514237,376.3854187514237,376.3854187514237
19,550.4443201166997,550.4443201166997,550.4443201166997,550.4443201166997,550.4443201166997,550.4443201166997,550.4443201166997
20,704.4510013349835,704.4510013349835,704.4510013349835,704.4510013349835,704.4510013349835,704.4510013349835,704.4510013349835
21,1081.744976327911,1081.744976327911,1081.744976327911,1081.744976327911,1081.744976327911,1081.744976327911,1081.744976327911
22,1953.2679535653385,1953.2679535653385,1953.2679535653385,1953.2679535653385,1953.2679535653385,1953.2679535653385,1953.2679535653385
23,1187.3166522772954,1187.3166522772954,1187.3166522772954,1187.3166522772954,1187.3166522772954,1187.3166522772954,1187.3166522772954
24,2210.095048874932,2210.095048874932,2210.095048874932,2210.095048874932,2210.095048874932,2210.095048874932,2210.095048874932
25,3206.179807165852,3206.179807165852,3206.179807165852,3206.179807165852,3206.179807165852,3206.179807165852,3206.179807165852
26,1730.9915885664527,1730.9915885664527,1730.9915885664527,1730.9915885664527,1730.9915885664527,1730.9915885664527,1730.9915885664527
27,1220.2038289063764,1220.2038289063764,1220.2038289063764,1220.2038289063764,1220.2038289063764,1220.2038289063764,1220.2038289063764
28,821.7571290232269,821.7571290232269,821.7571290232269,821.7571290232269,821.7571290232269,821.7571290232269,821.7571290232269
29,784.2631883527182,784.2631883527182,784.2631883527182,784.2631883527182,784.2631883527182,784.2631883527182,784.2631883527182
