,HCR,LOP,DEX,CGR,GPR,FOS,DET,BCL
0,17.307583861033713,64.88710258956964,15.0,20.08958112321004,4.20146209206885,7.607346469311995,16.47362880247702,6.108494165412007
1,17.307583861033713,64.88710258956964,15.0,20.08958112321004,3.7119653532735626,7.325735863304545,16.062315460924182,5.922236525863986
2,17.2596093815081,31.53248259767115,12.968971322718506,13.718350720423553,9.286285934530406,9.867767464745276,22.566980480375882,7.68069740733108
3,17.2150744753713,15.653460004127902,6.484485661359253,12.553239494838678,18.844953097718342,18.446997231836807,32.459945571988506,12.400893694040272
4,17.168295640410943,15.388935182141513,6.143951969184724,12.682610608788783,17.684431863879688,8.84510141147441,32.69389219593946,12.489629963766452
5,17.135858715509496,21.419309469754314,8.545036646797145,12.574799859509143,20.621135116870036,4.624935459955681,33.72744117230082,12.881548488383809
6,17.091561763705577,28.52534992378711,11.368761229397466,12.014423773138597,49.7161962242512,20.0,72.94535562569637,18.0
7,17.087441802261147,34.62223206785006,13.778735220609427,12.488561971195686,61.29878389247441,20.0,86.63364231354345,18.0
8,17.718919308129,51.40902026513854,15.0,18.656839273620914,55.492325430565046,20.0,79.99858221773657,18.0
9,18.03468283356218,67.38359319851206,15.0,24.365914112323544,37.77782688997454,20.0,93.65502575737034,18.0
10,18.040745661657827,81.5001651529804,15.0,25.0,80.0,20.0,100.0,18.0
11,18.193479197587173,90.464378110595,15.0,25.0,80.0,20.0,100.0,18.0
12,19.56746946750207,100.89965127792397,15.0,25.0,80.0,20.0,26.90787294443268,8.878808018100164
13,20.72529548355927,17.683652408420514,4.9736754036257285,23.031521555484918,13.993791339031562,20.0,27.07531551302511,8.878808018100164
14,20.23485397462248,97.6580839941319,15.0,25.0,80.0,20.0,27.249551955881998,8.878808018100164
15,20.033478699051184,102.69828124672239,15.0,25.0,13.737202405393525,20.0,27.492929950264617,8.878808018100164
16,19.888603072802905,104.5020840058827,15.0,25.0,80.0,20.0,66.0341369874535,18.0
17,19.943843598363515,106.6619994319014,15.0,25.0,13.679294183753868,20.0,100.0,18.0
18,20.017687257221464,106.43416771773988,15.0,25.0,74.47904943305413,20.0,100.0,18.0
19,19.991152148249686,103.25129805359269,15.0,25.0,36.54788330094014,20.0,100.0,18.0
20,19.965655977647423,97.19062891381697,15.0,25.0,32.28958175868102,20.0,100.0,18.0
21,19.928526757214957,91.23509440808945,15.0,25.0,28.735834495777638,20.0,100.0,18.0
22,19.909123218604744,86.71271040224785,15.0,25.0,24.486198541942677,20.0,100.0,18.0
23,19.891146796515844,83.22945878611768,15.0,25.0,23.25406542507363,20.0,100.0,18.0
24,19.87616964177735,43.725619539863686,15.0,25.0,25.15391064781839,20.0,100.0,18.0
25,19.85460796137223,21.662230918655197,8.821472957168668,25.0,37.98475889285415,20.0,100.0,18.0
26,19.843273310193997,10.933038320195461,4.410736478584334,25.0,57.92433372844814,20.0,100.0,18.0
27,19.90676507951729,38.50014672931385,15.0,25.0,38.002780759983054,20.0,100.0,18.0
28,20.05515441451035,43.67545476710293,15.0,25.0,14.341226258850876,20.0,100.0,18.0
29,20.53223105989184,87.12903934135066,15.0,25.0,80.0,20.0,100.0,18.0
30,21.874010174547124,88.04548366755067,15.0,25.0,36.462284704728944,20.0,100.0,18.0
31,22.803803448774538,107.55064764771762,15.0,23.6273056730676,13.94053434843269,20.0,97.8763311180729,18.0
32,22.69713676503218,112.01472649228674,15.0,23.742824163340252,14.154649909225643,20.0,100.0,18.0
33,22.397658343858254,111.9778102678336,15.0,20.885591170022114,14.097398543620974,20.0,100.0,18.0
34,22.36800445497117,111.18552889661423,15.0,21.85073323285494,14.28868010797899,20.0,100.0,18.0
35,22.384626127901747,108.58658619221386,15.0,22.74368572661449,52.69206328547182,20.0,100.0,18.0
36,22.34099764043478,102.03279366308024,15.0,23.62585441347929,80.0,20.0,100.0,18.0
37,22.333960551651728,97.0429386308097,15.0,24.455115266587416,80.0,20.0,100.0,18.0
38,22.324226609661608,92.97599259233257,15.0,25.0,54.254244036371716,20.0,100.0,18.0
39,22.3081795794822,91.35730628921137,15.0,25.0,24.79001972921066,20.0,100.0,18.0
40,22.291948670727162,73.94558585734117,15.0,25.0,14.705591196811376,20.0,100.0,18.0
41,22.287731017963175,36.75898116680228,12.50037491392486,25.0,14.813378052742808,20.0,100.0,18.0
42,22.295465332313363,27.932690618946054,9.47695379876088,25.0,14.915444047172807,20.0,100.0,18.0
43,22.280092510242817,20.72001667065079,6.938822481153792,25.0,14.962973152896085,20.0,89.85034637785412,18.0
44,22.258038845016145,15.052403556588839,4.9736754036257285,25.0,14.965152445292697,20.0,45.086544721588155,15.13001222007314
45,22.2387433260466,15.201368419887505,4.9736754036257285,25.0,80.0,20.0,100.0,18.0
46,22.224718931035085,15.346378088358389,4.9736754036257285,25.0,15.797907739633617,20.0,100.0,18.0
47,22.66911785592633,23.41589396386265,7.172988259590047,25.0,15.838025427997374,20.0,100.0,18.0
48,23.173921801610042,43.941877000458014,12.833743928545934,25.0,15.849682741966234,20.0,100.0,18.0
49,23.08088907441308,56.484141536436695,15.0,25.0,17.98355112706762,20.0,100.0,18.0
50,23.07519259660148,56.98551668634866,15.0,25.0,15.897143588868621,20.0,100.0,18.0
51,23.0854418773752,57.133334126763415,15.0,25.0,15.981107539797698,20.0,100.0,18.0
52,23.076685696809207,57.058488506275054,15.0,25.0,80.0,20.0,100.0,18.0
53,23.079638763322492,57.34967331548502,15.0,25.0,80.0,20.0,100.0,18.0
54,23.08613211048436,54.37951754175911,15.0,25.0,80.0,20.0,100.0,18.0
55,23.078974476126692,41.644370801359926,11.856164142569758,19.376319296803036,80.0,20.0,74.25118859224646,18.0
56,30.0,46.64138550090589,13.202429938763682,24.506730392252496,57.33170506875225,20.0,32.39651020176323,10.018557229812377
57,30.0,56.13768562848567,15.0,18.975817654106844,33.65803913052971,20.0,28.779798288605775,8.878808018100164
58,30.0,59.32538419610748,15.0,16.864898096537093,16.52431445324845,20.0,28.92161291737813,8.878808018100164
59,30.0,48.91332670965939,13.640162907012115,13.666848838504722,16.57126238141006,20.0,29.00578070717013,8.878808018100164
60,30.0,45.95774150905341,12.74704678633937,11.435359685882066,16.592524859924254,20.0,29.08653383453072,8.878808018100164
61,30.0,49.708505540431155,13.712198855619802,11.016035173397526,16.61489548528653,20.0,29.161761625584777,8.878808018100164
62,30.0,53.68383504047175,14.745779866632292,11.803164742456206,16.637820182831142,18.822858401219438,29.231040798640084,8.878808018100164
63,30.0,60.58581230872681,15.0,10.909699512145934,16.664623428990193,12.556663214304686,29.31625862901979,8.878808018100164
64,30.0,60.7963753063709,15.0,10.931540407963372,16.654531848579115,12.934233241072794,29.414123607279322,8.878808018100164
65,30.0,46.66050701968151,12.76818726261311,10.965648439668348,16.724222418288857,19.02523809183864,37.599099946169225,11.296298103864286
66,30.0,51.84422947642916,14.182765099158726,11.00205737192673,16.778438408501746,20.0,55.412014311485166,16.580625167875386
67,30.0,77.97016767174534,15.0,11.055669424626485,16.84960504340329,17.52839848759297,51.87122715090896,15.487649011482311
68,30.0,71.11473048071232,15.0,11.393610700417913,16.900157102531004,16.40562511617027,51.70766124736683,15.40035057863511
69,30.0,74.0017814996448,15.0,11.145103462916529,19.805059387549694,19.238638729332074,68.71649438349445,18.0
70,30.0,76.02263199846851,15.0,11.181236946377457,34.51211826864928,20.0,85.20405005499339,18.0
71,30.0,101.37003002627999,15.0,13.723431523416485,38.7998822061074,20.0,81.87725065822801,18.0
72,30.0,105.7530671823364,15.0,17.25771045307403,24.609836650867283,20.0,68.24321701801304,18.0
73,30.0,110.84056854860677,15.0,25.0,27.798041179528802,20.0,51.873055677134,15.259851484903685
74,30.0,86.47151310529561,15.0,24.890937265043885,45.23471237273591,20.0,82.27770266342934,18.0
75,30.0,100.93016443379676,15.0,23.749424562421062,57.071095925698344,20.0,93.24918748888264,18.0
76,30.0,120.0,15.0,20.327619209317923,52.85576949898131,20.0,99.95349265767592,18.0
77,30.0,108.68235215818623,15.0,25.0,52.00720811169889,20.0,83.9519766494918,18.0
78,30.0,120.0,15.0,25.0,41.24553810585678,20.0,64.24676526778737,18.0
79,30.0,111.77210561216039,15.0,25.0,28.0836667256764,20.0,55.2250754426866,15.995906379355372
80,30.0,112.82251132150047,15.0,25.0,24.296063625985024,20.0,51.1187237139573,14.783434744467444
81,30.0,101.81246686346114,15.0,25.0,17.340433897383022,20.0,37.96671502803075,10.967939316476675
82,30.0,92.00668179351966,15.0,25.0,17.36285278470736,20.0,38.033753683075396,10.967939316476675
83,30.0,90.73663129949657,15.0,25.0,17.381895264949545,20.0,38.110859331314494,10.967939316476675
84,30.0,90.57834407209036,15.0,25.0,17.403163957086047,20.0,38.20373077338576,10.967939316476675
85,30.0,71.8830734925767,15.0,25.0,17.426324924643158,20.0,38.278402712046415,10.967939316476675
86,30.0,53.03154498154059,13.560859032384766,22.705287952419464,17.447408094817582,16.337929516937987,38.3731615761027,10.967939316476675
87,30.0,52.972195609926025,13.472290040650128,18.951506074938116,17.472795254326293,11.864657454618687,38.46145303498167,10.967939316476675
88,30.0,54.405007663872546,13.792379285774423,15.078857072089688,17.496067523694993,6.698418606544708,38.55286403577174,10.967939316476675
89,30.0,63.607422548470105,15.0,11.845952418198523,17.518783247482173,6.10970986428657,38.63514466630825,10.967939316476675
90,30.0,67.43439961136731,15.0,11.866855767876979,17.499573386180348,6.074800308025675,41.425861915655425,11.751363553367867
91,30.0,68.99227614003195,15.0,11.888092963013198,24.150557571308468,6.082405024953688,41.44783986589917,11.751363553367867
92,30.0,84.06252442864518,15.0,11.921278773419123,22.381258744850182,10.36478186387343,41.49046011169784,11.751363553367867
93,30.0,84.35749298237151,15.0,11.950165046986951,17.4104894457925,13.463034177181209,41.54490098251212,11.751363553367867
94,30.0,91.29885779205678,15.0,11.982965530834738,17.342492852503895,19.621524350568052,41.72353721046661,11.751363553367867
95,30.0,101.8986034583577,15.0,12.025638233767346,17.66537819084029,8.32160585067537,41.87868979597272,11.751363553367867
96,30.0,115.5832918062083,15.0,25.0,17.611057187513932,14.213024147602434,41.960220072369104,11.751363553367867
97,30.0,120.0,15.0,25.0,18.92292581295807,20.0,42.02030220061828,11.751363553367867
98,30.0,114.59102757370113,15.0,25.0,17.706550424141216,20.0,42.10944020779632,11.751363553367867
99,30.0,120.0,15.0,25.0,17.78516730496952,20.0,39.45409755362588,10.967939316476675
100,30.0,119.81350930330825,15.0,25.0,17.842477893935204,20.0,100.0,18.0
101,30.0,120.0,15.0,25.0,17.959227311245133,20.0,91.58567673715348,18.0
102,30.0,120.0,15.0,25.0,18.003572850030952,20.0,69.0405785379081,18.0
103,30.0,120.0,15.0,25.0,18.0350466242118,20.0,60.71352015358756,16.73997726278049
104,30.0,119.86761638109361,15.0,25.0,18.062134802448416,20.0,39.80178996115732,10.967939316476675
105,30.0,103.10339716360323,15.0,25.0,18.08860787930531,20.0,39.89168516000137,10.967939316476675
106,30.0,97.04323431746,15.0,25.0,18.110010420832182,16.272166375608634,39.9962191178495,10.967939316476675
107,30.0,72.87886775772107,15.0,25.0,18.15327341987608,14.798867742668524,40.13115189648677,10.967939316476675
108,30.0,79.30365310503242,15.0,25.0,18.183091892926072,14.858753776992758,40.21672131101416,10.967939316476675
109,30.0,99.68977157015443,15.0,25.0,18.211338921309103,19.9289234085296,40.2954423356996,10.967939316476675
110,30.0,99.6019389238309,15.0,25.0,18.238363719394115,19.40885417687915,43.221487851740754,11.751363553367867
111,30.0,97.79299003319522,15.0,25.0,18.262140882561567,19.12645328397107,43.25421975141616,11.751363553367867
112,30.0,97.26625648885263,15.0,25.0,18.283683112617787,20.0,43.30478605001988,11.751363553367867
113,30.0,97.63496311220428,15.0,25.0,18.30239675329639,20.0,43.34166907926255,11.751363553367867
114,30.0,96.86247166843215,15.0,25.0,18.329840608103442,20.0,43.409885336141556,11.751363553367867
115,30.0,94.5282948759559,15.0,25.0,18.3552590532327,20.0,43.464944238828174,11.751363553367867
116,30.0,97.03802556908497,15.0,25.0,18.3810166037399,20.0,43.509503638577456,11.751363553367867
117,30.0,98.28466693320247,15.0,25.0,18.401434489595744,20.0,43.5666485204399,11.751363553367867
118,30.0,100.5154871237998,15.0,25.0,18.470328508982554,20.0,43.70892180739527,11.751363553367867
119,30.0,101.46437948283841,15.0,25.0,80.0,20.0,44.104266469135624,11.751363553367867
120,30.0,120.0,15.0,25.0,18.649496198699683,20.0,44.196929195581625,11.751363553367867
121,30.0,120.0,15.0,25.0,18.642755137214138,20.0,41.380541673799,10.967939316476675
122,30.0,120.0,15.0,25.0,18.658369415815457,20.0,55.71925225954599,14.716234473091134
123,30.0,120.0,15.0,25.0,18.680746318615007,20.0,68.55958718996271,18.0
124,30.0,120.0,15.0,25.0,18.699785616960117,20.0,93.08779666333079,18.0
125,30.0,120.0,15.0,25.0,18.718692990790903,20.0,89.27469101818997,18.0
126,30.0,120.0,15.0,25.0,32.87378534489945,20.0,77.28088312536119,18.0
127,30.0,112.67376594007237,15.0,25.0,18.80529337086255,20.0,73.55896450693106,18.0
128,30.0,108.37658126041354,15.0,25.0,18.916519444119295,20.0,90.29136324901911,18.0
129,30.0,107.16217741592685,15.0,25.0,60.5833242554622,20.0,87.86283439770862,18.0
130,30.0,116.60488961081457,15.0,25.0,55.09322106993064,20.0,80.80683288648886,18.0
131,30.0,114.2070037096257,15.0,25.0,45.650662650684644,20.0,72.31866380267394,18.0
132,30.0,111.9513960305329,15.0,25.0,37.17266181135848,20.0,66.17603667096125,17.436677000922234
