,HCR,LOP,DEX,CGR,GPR,FOS,DET,BCL
0,17.33810756597787,80.42331696752473,15.0,25.0,18.430892419255994,14.495885635986705,33.62560604464146,10.803577236572297
1,17.33810756597787,80.42331696752473,15.0,25.0,0.0,4.509153681689299,10.546554824247306,4.313088576132071
2,17.29489639039387,64.64224578539519,15.0,17.15644813153196,3.7638727599977155,6.984295721339816,16.345720179360633,5.910113970607984
3,17.25105474311854,31.379122590449445,12.968971322718506,12.553239494837625,18.844953097718342,20.0,38.09072947791397,14.53343119752736
4,17.207546359126695,9.668221453540871,3.9051027725714245,12.682610608788783,17.684431863879688,17.613993450886944,32.693892195936144,12.48962996376519
5,17.174639375730873,15.306979326626207,6.143951969184724,12.574799859508092,20.621135116866707,8.842767508516344,33.72744117230082,12.881548488383809
6,17.131721496822585,21.400896575955517,8.545036646797145,12.014423773139645,49.7161962242512,5.468108766721997,72.94535562569298,18.0
7,17.118591592460014,28.616340532832663,11.368761229397466,12.48856197119667,61.298783892478006,20.0,86.63364231354686,18.0
8,17.586598605162827,39.60095851540046,14.797569651126425,18.656839273619855,55.492325430565046,20.0,79.99858221773319,18.0
9,17.860727229726475,52.64496053371452,15.0,24.365914112323544,76.58369090264176,20.0,93.65502575737034,18.0
10,17.90773320943621,66.49049283419806,15.0,25.0,80.0,20.0,100.0,18.0
11,18.048100715030785,81.4673901016383,15.0,25.0,80.0,20.0,100.0,18.0
12,19.149974165157015,99.08235313673562,15.0,25.0,56.8810169960221,20.0,26.178438891774597,8.878808018100164
13,20.159595969724144,16.841844641050024,4.9736754036257285,10.164658600969904,80.0,20.0,26.62238800722217,8.878808018100164
14,19.925327187901154,81.69381465876516,15.0,25.0,13.89130497218863,20.0,26.953202482999902,8.878808018100164
15,19.849910199797996,90.43624190250205,15.0,25.0,80.0,20.0,27.225010737127906,8.878808018100164
16,19.77391502300645,105.03163912963356,15.0,25.0,13.725815114885314,20.0,100.0,18.0
17,19.85371909639884,106.85128241808515,15.0,25.0,80.0,20.0,100.0,18.0
18,19.931487106470826,107.01018144839567,15.0,25.0,13.644276651046592,20.0,100.0,18.0
