,fd1,fd2,fd3,fd4,fd5,fd6,fd7
0,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
1,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
2,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
3,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
4,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
5,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
6,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
7,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
8,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
9,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
10,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
11,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
12,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
13,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
14,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
15,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
16,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
17,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
18,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
19,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
20,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
21,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
22,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
23,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
24,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
25,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
26,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
27,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
28,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
29,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667,1366.2790117488667
30,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
31,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
32,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
33,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
34,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
35,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
36,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
37,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
38,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
39,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
40,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
41,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
42,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
43,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
44,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
45,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
46,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
47,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
48,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865,1447.7870810552865
